Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Jan 08 04:00,0,0,8.425,14.5,-48.87391787,98.09925651,0,0.375,19.67731028,180,23.0225,72.5714,14.2,0,68,0,4,0
Year 1 Jan 08 05:00,0,0,7.925,13.3,-35.28554584,101.8484474,0,0.875,18.58758652,180,23.0225,72.5714,13,0,71,0,3,0
Year 1 Jan 08 06:00,0,0,7.425,12.1,-21.89192294,105.9507554,0,1.375,17.43936564,180,23.0225,72.5714,11.8,0,74,0,2,0
Year 1 Jan 08 07:00,0,0,7.825,13.075,-8.792071233,110.6750293,0,1.425,17.18418547,180,23.0225,72.5714,13.5,0,70,0,3,0
Year 1 Jan 08 08:00,34.25,53.25,8.525,14.775,3.862310228,116.3602056,0,1.325,19.08315855,180,23.0225,72.5714,15.2,13,65,0,3,13
Year 1 Jan 08 09:00,106.5,293.75,9.225,16.475,15.82682477,123.4895572,0,1.225,26.02528979,180,23.0225,72.5714,16.9,146,61,213,4,98
Year 1 Jan 08 10:00,130.75,581.75,9.85,18.175,26.69437091,132.7560118,0,1.2,34.86489428,180,23.0225,72.5714,18.6,352,57,536,4,132
Year 1 Jan 08 11:00,129,733.75,10.45,19.875,35.78909371,145.0323987,0,1.125,42.15297795,180,23.0225,72.5714,20.3,529,54,719,5,127
Year 1 Jan 08 12:00,147.5,759.5,11.05,21.575,42.08707457,160.9374168,345,1.025,47.24470095,180,23.0225,72.5714,22,646,50,778,5,135
Year 1 Jan 08 13:00,201,664.25,11.35,22.45,44.42521283,179.6909952,340,1.3,49.05413491,180,23.0225,72.5714,22.6,678,49,704,6,185
Year 1 Jan 08 14:00,256.25,494.25,11.55,23.05,42.22850872,198.497675,340,1.625,47.78922454,180,23.0225,72.5714,23.2,622,48,545,7,249
Year 1 Jan 08 15:00,258.25,340,11.75,23.65,36.03973164,214.516897,340,2,44.40463935,180,23.0225,72.5714,23.8,488,47,342,7,278
Year 1 Jan 08 16:00,188.25,286.75,11.425,23.725,27.01667049,226.9033163,340,1.575,41.7409134,180,23.0225,72.5714,23.7,364,46,334,7,199
Year 1 Jan 08 17:00,128,112,10.85,23.55,16.19353239,236.2519139,340,0.875,36.87316098,180,23.0225,72.5714,23.5,203,44,145,7,156
Year 1 Jan 08 18:00,33,9.75,10.175,23.425,4.256633527,243.4375586,175,0.175,32.15222242,180,23.0225,72.5714,23.4,46,43,13,7,44
Year 1 Jan 08 19:00,0,0,10.225,22.575,-8.380140445,249.1604116,0,1.05,29.03382364,180,23.0225,72.5714,22.3,0,47,0,7,0
Year 1 Jan 08 20:00,0,0,10.525,21.4,-21.46847684,253.9095515,0,2.375,26.81893206,180,23.0225,72.5714,21.1,0,51,0,6,0
Year 1 Jan 08 21:00,0,0,10.825,20.275,-34.85445792,258.0273986,345,3.75,24.97517978,180,23.0225,72.5714,20,0,56,0,5,0
Year 1 Jan 08 22:00,0,0,10.75,19.25,-48.43779595,261.7837468,340,4.1,23.5720477,180,23.0225,72.5714,19,0,59,0,5,0
Year 1 Jan 08 23:00,0,0,10.55,18.25,-62.14862633,265.4892837,340,4.1,22.39335341,180,23.0225,72.5714,18,0,61,0,6,0
Year 1 Jan 09 00:00,0,0,10.275,17.25,-75.93074476,270.1091644,340,4.1,21.30372584,180,23.0225,72.5714,17,0,64,0,6,0
Year 1 Jan 09 01:00,0,0,9.975,16.625,-86.4364527,76.87711124,340,3.5,20.56478504,180,23.0225,72.5714,16.5,0,65,0,6,0
Year 1 Jan 09 02:00,0,0,9.675,16.05,-76.45242516,89.02695055,340,2.7,19.99099627,180,23.0225,72.5714,15.9,0,66,0,5,0
Year 1 Jan 09 03:00,0,0,9.375,15.525,-62.66625046,94.06560789,340,1.9,19.51336706,180,23.0225,72.5714,15.4,0,67,0,5,0
Year 1 Jan 09 04:00,0,0,8.925,15.025,-48.94562336,97.87094366,340,1.775,18.96202121,180,23.0225,72.5714,14.9,0,67,0,5,0
Year 1 Jan 09 05:00,0,0,8.5,14.45,-35.34886981,101.6604647,340,1.875,18.36670723,180,23.0225,72.5714,14.3,0,67,0,4,0
Year 1 Jan 09 06:00,0,0,9.525,13.925,-21.94512704,105.7815003,340,1.975,17.79358636,180,23.0225,72.5714,13.8,0,77,0,4,0
Year 1 Jan 09 07:00,0,0,8.7,13.575,-8.832902138,110.5124996,340,1.85,17.26568393,180,23.0225,72.5714,13.5,0,71,0,3,0
Year 1 Jan 09 08:00,33.5,54.5,8.6,13.35,3.837000297,116.1960923,340,1.725,18.3666639,180,23.0225,72.5714,13.3,12,74,0,2,12
Year 1 Jan 09 09:00,108.25,295.25,9,13.075,15.82152629,123.3174668,325,1.55,24.32554903,180,23.0225,72.5714,13,147,77,218,1,98
Year 1 Jan 09 10:00,129.75,590,10.45,15.475,26.71534042,132.5721837,320,1.65,32.9633489,180,23.0225,72.5714,16.3,356,70,527,2,139
Year 1 Jan 09 11:00,106.25,789.25,12.1,18.7,35.84406152,144.8401482,320,1.85,40.6869941,180,23.0225,72.5714,19.5,537,64,779,3,102
Year 1 Jan 09 12:00,126.5,811.25,13.55,21.975,42.18226693,160.7557295,57.5,2.05,46.21918211,180,23.0225,72.5714,22.8,658,57,820,4,119
Year 1 Jan 09 13:00,169.75,738.75,13.675,23.4,44.55845451,179.5547702,90,2.1,49.14391971,180,23.0225,72.5714,23.6,700,53,785,5,149
Year 1 Jan 09 14:00,244,535,13.3,24.2,42.38599156,198.4307234,90,2.1,48.19575236,180,23.0225,72.5714,24.4,644,50,600,6,232
Year 1 Jan 09 15:00,250.25,394.75,12.9,25,36.20487347,214.5114358,22.5,2.1,45.57125546,180,23.0225,72.5714,25.2,489,46,340,7,280
Year 1 Jan 09 16:00,145.5,538,13.1,25.125,27.17904865,226.9381128,0,1.95,45.630458,180,23.0225,72.5714,25.1,437,47,559,5,161
Year 1 Jan 09 17:00,86,379.5,13.425,25.1,16.3488982,236.3110363,0,1.75,41.34033174,180,23.0225,72.5714,25.1,255,49,475,3,99
Year 1 Jan 09 18:00,35.25,69.75,13.725,25.025,4.403916687,243.5132353,345,1.55,34.35272111,180,23.0225,72.5714,25,59,50,93,1,47
Year 1 Jan 09 19:00,0,0,13.725,24.025,-8.240793453,249.2507625,340,1.5,30.31024659,180,23.0225,72.5714,23.7,0,53,0,1,0
Year 1 Jan 09 20:00,0,0,13.55,22.65,-21.33655374,254.017143,340,1.5,28.21242818,180,23.0225,72.5714,22.3,0,57,0,1,0
Year 1 Jan 09 21:00,0,0,13.35,21.325,-34.72937923,258.1598905,340,1.5,26.5459574,180,23.0225,72.5714,21,0,61,0,1,0
Year 1 Jan 09 22:00,0,0,13.15,20.025,-48.31895508,261.9583953,340,1.5,25.10990328,180,23.0225,72.5714,19.7,0,66,0,0,0
Year 1 Jan 09 23:00,0,0,12.95,18.65,-62.03516839,265.7508068,340,1.5,23.76767331,180,23.0225,72.5714,18.3,0,71,0,0,0
Year 1 Jan 10 00:00,0,0,12.75,17.325,-75.81991468,270.6443138,325,1.5,22.51227478,180,23.0225,72.5714,17,0,76,0,0,0
Year 1 Jan 10 01:00,0,0,12.025,16.7,-86.39750249,74.59941183,320,1.35,21.59857697,180,23.0225,72.5714,16.6,0,73,0,0,0
Year 1 Jan 10 02:00,0,0,11.05,16.3,-76.52934909,88.33072045,320,1.225,20.88026998,180,23.0225,72.5714,16.2,0,70,0,0,0
Year 1 Jan 10 03:00,0,0,9.975,15.9,-62.74117467,93.72693549,320,1.05,20.25168264,180,23.0225,72.5714,15.8,0,67,0,0,0
Year 1 Jan 10 04:00,0,0,10,15.2,-49.01387147,97.63165653,320,1.15,19.50636327,180,23.0225,72.5714,15,0,72,0,1,0
Year 1 Jan 10 05:00,0,0,10.325,14.4,-35.40853889,101.4641269,320,1.275,18.72260248,180,23.0225,72.5714,14.2,0,78,0,2,0
Year 1 Jan 10 06:00,0,0,10.625,13.6,-21.99438183,105.6052926,320,1.45,17.93194089,180,23.0225,72.5714,13.4,0,84,0,4,0
Year 1 Jan 10 07:00,0,0,10.7,13.4,-8.869413238,110.3438468,320,1.65,17.34985582,180,23.0225,72.5714,13.4,0,84,0,3,0
Year 1 Jan 10 08:00,33.5,54.5,10.7,13.4,3.81645735,116.0263951,320,1.85,18.44811952,180,23.0225,72.5714,13.4,12,83,0,2,12
Year 1 Jan 10 09:00,110.25,290.75,10.625,13.475,15.821525,123.1402306,320,2.125,24.22368932,180,23.0225,72.5714,13.5,147,83,218,1,98
Year 1 Jan 10 10:00,140.5,569,10.9,16.125,26.74221618,132.3837687,320,2.2,32.68705281,180,23.0225,72.5714,17,356,68,509,1,147
Year 1 Jan 10 11:00,119.75,771,11.225,19.55,35.90556984,144.6443606,320,2.125,40.71954772,180,23.0225,72.5714,20.4,540,56,749,2,121
Year 1 Jan 10 12:00,116.25,843.5,11.6,23.025,42.28447364,160.5725751,320,2.1,46.7913499,180,23.0225,72.5714,23.9,667,46,837,2,116
Year 1 Jan 10 13:00,117,860.5,11.85,24.725,44.69866454,179.4202977,320,2.1,50.48838436,180,23.0225,72.5714,25,724,44,863,3,117
Year 1 Jan 10 14:00,115.5,842,11.975,25.75,42.5496448,198.3687164,320,2.1,52.06629731,180,23.0225,72.5714,26,705,42,853,3,117
Year 1 Jan 10 15:00,109.25,783.75,12.15,26.75,36.3749165,214.5127342,320,2.1,51.72599274,180,23.0225,72.5714,27,612,40,809,4,111
Year 1 Jan 10 16:00,101.75,651.75,12.35,26.625,27.34504575,226.9802092,320,2.1,48.89923135,180,23.0225,72.5714,26.5,455,42,708,4,104
Year 1 Jan 10 17:00,83.25,384,12.55,26.05,16.50680555,236.3774499,320,2.1,42.85174443,180,23.0225,72.5714,25.9,255,43,483,5,95
Year 1 Jan 10 18:00,36,65.25,12.675,25.525,4.552889666,243.5961295,320,2.1,35.27295479,180,23.0225,72.5714,25.4,60,45,87,5,48
Year 1 Jan 10 19:00,0,0,12.625,24.125,-8.10042288,249.3484204,320,1.95,30.96219013,180,23.0225,72.5714,23.7,0,50,0,5,0
Year 1 Jan 10 20:00,0,0,12.45,22.5,-21.20412877,254.1324323,320,1.75,28.67948354,180,23.0225,72.5714,22.1,0,54,0,4,0
Year 1 Jan 10 21:00,0,0,12.25,20.825,-34.60420058,258.3009443,320,1.55,26.83040053,180,23.0225,72.5714,20.4,0,59,0,4,0
Year 1 Jan 10 22:00,0,0,11.525,19.575,-48.20029477,262.1433029,320,1.35,25.36359216,180,23.0225,72.5714,19.3,0,60,0,3,0
Year 1 Jan 10 23:00,0,0,10.625,18.4,-61.92198432,266.0260923,320,1.225,24.0786248,180,23.0225,72.5714,18.1,0,61,0,3,0
Year 1 Jan 11 00:00,0,0,9.65,17.275,-75.70884579,271.2016541,320,1.05,22.92739543,180,23.0225,72.5714,17,0,61,0,2,0
Year 1 Jan 11 01:00,0,0,9.4,16.4,-86.35048109,72.22818598,320,1,21.90506483,180,23.0225,72.5714,16.2,0,64,0,2,0
Year 1 Jan 11 02:00,0,0,9.4,15.675,-76.60163869,87.59451379,320,1,20.99249583,180,23.0225,72.5714,15.5,0,67,0,2,0
Year 1 Jan 11 03:00,0,0,9.325,14.9,-62.81245485,93.37147771,320,1,20.11894925,180,23.0225,72.5714,14.7,0,70,0,2,0
Year 1 Jan 11 04:00,0,0,9.3,14.1,-49.07852295,97.38151246,320,1,19.28038067,180,23.0225,72.5714,13.9,0,74,0,2,0
Year 1 Jan 11 05:00,0,0,9.3,13.375,-35.46444386,101.2595382,320,1,18.49709432,180,23.0225,72.5714,13.2,0,77,0,2,0
Year 1 Jan 11 06:00,0,0,9.225,12.6,-22.03960102,105.422229,335,1,17.7215002,180,23.0225,72.5714,12.4,0,81,0,2,0
Year 1 Jan 11 07:00,0,0,9.425,12.475,-8.90153869,110.1691637,340,1.3,17.102116,180,23.0225,72.5714,12.5,0,82,0,2,0
Year 1 Jan 11 08:00,33.5,54.5,9.725,12.65,3.800727106,115.8512044,340,1.625,18.2080569,180,23.0225,72.5714,12.7,12,83,0,1,12
Year 1 Jan 11 09:00,110.25,290.75,10.025,12.775,15.82684577,122.957936,325,2,23.98749474,180,23.0225,72.5714,12.8,147,84,218,0,98
Year 1 Jan 11 10:00,140.75,568.75,10.775,15.425,26.77500152,132.1908488,320,2.1,32.45057985,180,23.0225,72.5714,16.3,357,71,509,0,147
Year 1 Jan 11 11:00,120.75,769.75,11.6,19,35.97360124,144.4451075,320,2.1,40.48641423,180,23.0225,72.5714,19.9,541,60,748,0,122
Year 1 Jan 11 12:00,117.25,841.5,12.4,22.525,42.3936594,160.3880198,27.5,2.1,46.52868367,180,23.0225,72.5714,23.4,668,51,835,0,117
Year 1 Jan 11 13:00,117.75,859,13.2,24.225,44.8457898,179.2876612,50,1.95,50.39604714,180,23.0225,72.5714,24.5,725,50,861,0,118
Year 1 Jan 11 14:00,115,844,13.925,25.25,42.71939212,198.3117573,50,1.75,52.27386987,180,23.0225,72.5714,25.5,708,49,853,0,117
Year 1 Jan 11 15:00,106.5,794.5,14.55,26.325,36.54976229,214.5208823,50,1.55,52.34342477,180,23.0225,72.5714,26.6,617,48,817,0,109
Year 1 Jan 11 16:00,97.25,672.75,14.775,26.3,27.51455153,227.0296596,50,1.65,49.62932088,180,23.0225,72.5714,26.2,462,49,727,0,99
Year 1 Jan 11 17:00,81.5,408.5,14.8,25.9,16.6671427,236.4511738,50,1.85,43.65558507,180,23.0225,72.5714,25.8,262,51,510,0,92
Year 1 Jan 11 18:00,37.75,78,14.8,25.5,4.703446023,243.6862322,162.5,2.05,35.95615698,180,23.0225,72.5714,25.4,63,52,104,0,50
Year 1 Jan 11 19:00,0,0,13.75,24.35,-7.959125674,249.4533531,320,2.325,31.21972958,180,23.0225,72.5714,24,1,52,0,0,1
Year 1 Jan 11 20:00,0,0,12.275,22.95,-21.07128613,254.2553636,320,2.7,28.7645219,180,23.0225,72.5714,22.6,0,51,0,0,0
Year 1 Jan 11 21:00,0,0,10.625,21.55,-34.47898961,258.4504745,335,3.025,26.80357858,180,23.0225,72.5714,21.2,0,49,0,0,0
Year 1 Jan 11 22:00,0,0,9.525,20.075,-48.0818597,262.3383355,340,2.875,25.17466828,180,23.0225,72.5714,19.7,0,51,0,0,0
Year 1 Jan 11 23:00,0,0,8.625,18.5,-61.80908099,266.314894,340,2.65,23.68500265,180,23.0225,72.5714,18.1,0,53,0,0,0
Year 1 Jan 12 00:00,0,0,7.65,16.975,-75.59745626,271.7804251,340,2.375,22.31229315,180,23.0225,72.5714,16.6,0,55,0,0,0
Year 1 Jan 12 01:00,0,0,7.55,16.3,-86.29462142,69.77778834,340,2.075,21.35195361,180,23.0225,72.5714,16.2,0,57,0,0,0
Year 1 Jan 12 02:00,0,0,7.675,15.9,-76.66893044,86.81875622,340,1.85,20.61641775,180,23.0225,72.5714,15.8,0,59,0,0,0
Year 1 Jan 12 03:00,0,0,7.775,15.5,-62.8798985,92.99940237,340,1.575,19.99691184,180,23.0225,72.5714,15.4,0,60,0,0,0
Year 1 Jan 12 04:00,0,0,7.5,14.65,-49.13943905,97.12064045,340,1.125,19.33597938,180,23.0225,72.5714,14.4,0,63,0,0,0
Year 1 Jan 12 05:00,0,0,7.1,13.65,-35.51647711,101.0468094,340,0.625,18.67421858,180,23.0225,72.5714,13.4,0,65,0,0,0
Year 1 Jan 12 06:00,0,0,6.7,12.65,-22.08070057,105.2324108,175,0.125,18.05439938,180,23.0225,72.5714,12.4,0,68,0,0,0
Year 1 Jan 12 07:00,0,0,6.975,12.325,-8.9292154,109.9885461,0,0.525,17.38828016,180,23.0225,72.5714,12.3,0,71,0,0,0
Year 1 Jan 12 08:00,33.5,55.75,7.4,12.15,3.789852166,115.6706124,0,1.225,18.26887147,180,23.0225,72.5714,12.1,12,73,0,0,12
Year 1 Jan 12 09:00,107.75,301.25,7.8,12.025,15.83751013,122.7706716,330,1.925,23.87013709,180,23.0225,72.5714,12,148,76,223,0,98
Year 1 Jan 12 10:00,133,590,9.325,14.925,26.8136963,131.9935052,320,2.625,31.99554591,180,23.0225,72.5714,15.9,358,67,536,0,137
Year 1 Jan 12 11:00,118.5,775.25,11,18.75,36.04813499,144.242459,320,3.25,39.280658,180,23.0225,72.5714,19.7,543,59,752,0,121
Year 1 Jan 12 12:00,113,849,12.525,22.625,42.50978597,160.2021284,27.5,3.925,44.63599693,180,23.0225,72.5714,23.6,670,51,845,0,111
Year 1 Jan 12 13:00,118.75,859,13.5,24.275,44.99977448,179.156944,50,3.875,48.03441484,180,23.0225,72.5714,24.5,727,51,861,0,119
Year 1 Jan 12 14:00,115.75,844.25,14.3,25.25,42.89515442,198.2599504,50,3.5,49.81518865,180,23.0225,72.5714,25.5,710,51,853,0,118
Year 1 Jan 12 15:00,106.5,796,15.025,26.175,36.72930982,214.5359692,177.5,3.175,49.87168308,180,23.0225,72.5714,26.4,620,50,818,0,109
Year 1 Jan 12 16:00,97.25,676.5,15.2,26.175,27.68745381,227.0865163,340,2.875,47.62185527,180,23.0225,72.5714,26.1,465,51,730,0,99
Year 1 Jan 12 17:00,81.25,416.75,15.125,25.95,16.82979693,236.5322245,340,2.5,42.45237099,180,23.0225,72.5714,25.9,265,51,516,0,92
Year 1 Jan 12 18:00,37,89.25,15.025,25.675,4.855479281,243.7835315,175,2.175,35.37288749,180,23.0225,72.5714,25.6,66,52,119,0,49
Year 1 Jan 12 19:00,0,0,14.175,24.4,-7.816997926,249.5655248,0,2.625,30.67203753,180,23.0225,72.5714,24,1,53,0,0,1
Year 1 Jan 12 20:00,0,0,13,22.8,-20.93810833,254.385878,0,3.25,28.15702846,180,23.0225,72.5714,22.4,0,54,0,0,0
Year 1 Jan 12 21:00,0,0,11.725,21.2,-34.35381148,258.6083931,0,3.925,26.08418031,180,23.0225,72.5714,20.8,0,55,0,0,0
Year 1 Jan 12 22:00,0,0,11.025,19.825,-47.96369113,262.5433568,0,3.875,24.47767285,180,23.0225,72.5714,19.5,0,57,0,0,0
Year 1 Jan 12 23:00,0,0,10.525,18.6,-61.69646082,266.6169654,0,3.5,23.17281985,180,23.0225,72.5714,18.3,0,60,0,0,0
Year 1 Jan 13 00:00,0,0,9.95,17.325,-75.48565927,272.3798735,0,3.175,21.95256303,180,23.0225,72.5714,17,0,63,0,0,0
Year 1 Jan 13 01:00,0,0,9.65,16.55,-86.22922035,67.26638873,0,2.95,20.98435081,180,23.0225,72.5714,16.4,0,64,0,0,0
Year 1 Jan 13 02:00,0,0,9.375,15.95,-76.73085413,86.00406481,0,2.825,20.16553643,180,23.0225,72.5714,15.8,0,65,0,0,0
Year 1 Jan 13 03:00,0,0,9.075,15.35,-62.94331207,92.61090543,0,2.65,19.42374174,180,23.0225,72.5714,15.2,0,66,0,0,0
Year 1 Jan 13 04:00,0,0,9.375,15.05,-49.1964818,96.8491813,0,2.45,18.86577227,180,23.0225,72.5714,15,0,70,0,0,0
Year 1 Jan 13 05:00,0,0,9.875,14.85,-35.56453274,100.8260582,0,2.325,18.40032747,180,23.0225,72.5714,14.8,0,73,0,0,0
Year 1 Jan 13 06:00,0,0,10.375,14.65,-22.11759882,105.0359431,0,2.15,17.99879776,180,23.0225,72.5714,14.6,0,77,0,0,0
Year 1 Jan 13 07:00,0,0,10.875,14.75,-8.952383127,109.8020922,0,1.575,17.83104396,180,23.0225,72.5714,14.8,0,78,0,0,0
Year 1 Jan 13 08:00,30.75,66.25,11.375,14.95,3.783871945,115.484713,0,0.875,19.60755708,180,23.0225,72.5714,15,12,79,0,0,12
Year 1 Jan 13 09:00,102.25,325.75,11.8,15.15,15.85353619,122.578526,0,0.175,26.73251817,180,23.0225,72.5714,15.2,147,81,265,0,87
Year 1 Jan 13 10:00,141.75,567.5,12.5,17.375,26.85829696,131.7918186,0,1.575,34.42318318,180,23.0225,72.5714,18.1,357,71,508,0,148
Year 1 Jan 13 11:00,122,767.5,13.225,20.2,36.12914711,144.0364836,0,3.6,40.32883836,180,23.0225,72.5714,20.9,542,62,746,0,123
Year 1 Jan 13 12:00,119,839.75,13.85,23.075,42.63281218,160.0149642,52.5,5.675,43.9702377,180,23.0225,72.5714,23.8,670,54,832,0,119
Year 1 Jan 13 13:00,118.25,862.5,13.55,24.625,45.16056011,179.0282293,70,5.45,47.03221393,180,23.0225,72.5714,24.9,730,49,863,0,119
Year 1 Jan 13 14:00,113.25,853.5,13.025,25.65,43.07684992,198.2134006,70,4.375,49.19985445,180,23.0225,72.5714,25.9,715,44,861,0,116
Year 1 Jan 13 15:00,102.5,810,12.375,26.725,36.91345551,214.5580838,17.5,3.35,49.9474235,180,23.0225,72.5714,27,626,40,831,0,105
Year 1 Jan 13 16:00,96,686.75,11.375,26.775,27.86363854,227.1508294,0,2.875,47.91764721,180,23.0225,72.5714,26.7,472,38,747,0,95
Year 1 Jan 13 17:00,88,403.75,10.275,26.4,16.99465459,236.6206153,0,2.5,42.51143243,180,23.0225,72.5714,26.3,270,36,506,0,99
Year 1 Jan 13 18:00,41.5,72.75,9.025,26.075,5.008883027,243.8880119,0,2.175,35.32207724,180,23.0225,72.5714,26,68,33,97,0,55
Year 1 Jan 13 19:00,0,0,9.225,24.575,-7.674134777,249.6848969,0,1.95,30.90831297,180,23.0225,72.5714,24.1,1,39,0,0,1
Year 1 Jan 13 20:00,0,0,9.925,22.6,-20.80467613,254.5239136,0,1.75,28.54108309,180,23.0225,72.5714,22.1,0,46,0,0,0
Year 1 Jan 13 21:00,0,0,10.55,20.675,-34.22872881,258.774609,0,1.55,26.6229479,180,23.0225,72.5714,20.2,0,54,0,0,0
Year 1 Jan 13 22:00,0,0,10.325,19.525,-47.84582698,262.7582284,0,1.65,25.0979941,180,23.0225,72.5714,19.3,0,56,0,0,0
Year 1 Jan 13 23:00,0,0,9.75,18.55,-61.58412189,266.9320593,0,1.85,23.77826296,180,23.0225,72.5714,18.3,0,57,0,0,0
Year 1 Jan 14 00:00,0,0,9.075,17.625,-75.37336335,272.9992518,37.5,2.05,22.58161953,180,23.0225,72.5714,17.4,0,57,0,0,0
Year 1 Jan 14 01:00,0,0,8.825,16.95,-86.15366985,64.71542573,50,2.1,21.59996835,180,23.0225,72.5714,16.8,0,59,0,0,0
Year 1 Jan 14 02:00,0,0,8.65,16.275,-76.7870349,85.1512622,50,2.1,20.72631548,180,23.0225,72.5714,16.1,0,61,0,0,0
Year 1 Jan 14 03:00,0,0,8.525,15.65,-63.00250141,92.20621191,50,2.1,19.92644001,180,23.0225,72.5714,15.5,0,63,0,0,0
Year 1 Jan 14 04:00,0,0,8.35,15.05,-49.2495143,96.56728766,50,2.1,19.18276115,180,23.0225,72.5714,14.9,0,65,0,0,0
Year 1 Jan 14 05:00,0,0,8.225,14.375,-35.60850683,100.5974086,50,2.1,18.45142808,180,23.0225,72.5714,14.2,0,67,0,0,0
Year 1 Jan 14 06:00,0,0,8.05,13.75,-22.15021668,104.8329354,185,2.1,17.75748537,180,23.0225,72.5714,13.6,0,69,0,0,0
Year 1 Jan 14 07:00,0,0,8,13.975,-8.970984584,109.6099029,350,1.575,17.51760682,180,23.0225,72.5714,14.1,0,67,0,0,0
Year 1 Jan 14 08:00,33.5,56.25,7.925,14.4,3.782822607,115.2936011,350,0.875,19.18779427,180,23.0225,72.5714,14.5,12,64,0,0,12
Year 1 Jan 14 09:00,107.5,305,7.825,14.875,15.87493864,122.3815886,177.5,0.175,26.32558172,180,23.0225,72.5714,15,149,62,225,0,98
Year 1 Jan 14 10:00,136,592,7.95,17.325,26.90879648,131.5858692,0,1.65,34.46007539,180,23.0225,72.5714,18.1,361,52,545,0,136
Year 1 Jan 14 11:00,133.75,757.5,8.15,20.5,36.21661033,143.8272487,0,3.925,40.24644606,180,23.0225,72.5714,21.3,548,43,733,0,136
Year 1 Jan 14 12:00,124.25,842,8.35,23.625,42.762694,159.8265887,52.5,6.15,43.95624769,180,23.0225,72.5714,24.4,679,36,831,0,127
Year 1 Jan 14 13:00,115.75,873.5,8.7,25.225,45.32808561,178.9016,70,6.025,46.97575857,180,23.0225,72.5714,25.5,738,35,875,0,116
Year 1 Jan 14 14:00,112.75,861,9.1,26.4,43.26439417,198.1722135,70,5.2,48.93540257,180,23.0225,72.5714,26.7,722,33,869,0,115
Year 1 Jan 14 15:00,106.5,809.5,9.425,27.525,37.1020933,214.5873144,85,4.325,48.74955655,180,23.0225,72.5714,27.8,632,32,837,0,106
Year 1 Jan 14 16:00,105.75,673.5,9.5,27.425,28.04298993,227.2226468,90,3.875,46.72501721,180,23.0225,72.5714,27.3,477,33,727,0,108
Year 1 Jan 14 17:00,88.25,410.25,9.5,27,17.1616013,236.7163565,90,3.5,41.63615861,180,23.0225,72.5714,26.9,274,33,513,0,99
Year 1 Jan 14 18:00,42.25,76.5,9.425,26.525,5.16355103,243.9996549,22.5,3.175,34.82980283,180,23.0225,72.5714,26.4,71,34,102,0,56
Year 1 Jan 14 19:00,0,0,9.7,24.75,-7.530630327,249.8114271,0,2.575,30.52097528,180,23.0225,72.5714,24.2,1,40,0,0,1
Year 1 Jan 14 20:00,0,0,10.1,22.55,-20.67106845,254.6694055,0,1.875,28.25574338,180,23.0225,72.5714,22,0,47,0,0,0
Year 1 Jan 14 21:00,0,0,10.5,20.35,-34.10380162,258.9490288,345,1.175,26.44388282,180,23.0225,72.5714,19.8,0,55,0,0,0
Year 1 Jan 14 22:00,0,0,10.675,18.75,-47.7283018,262.9828099,340,1.15,24.83798968,180,23.0225,72.5714,18.4,0,61,0,0,0
Year 1 Jan 14 23:00,0,0,10.7,17.35,-61.4720581,267.2599281,340,1.275,23.37349864,180,23.0225,72.5714,17,0,66,0,0,0
Year 1 Jan 15 00:00,0,0,10.7,15.95,-75.26047291,273.6378167,340,1.45,21.97294677,180,23.0225,72.5714,15.6,0,73,0,0,0
Year 1 Jan 15 01:00,0,0,10.775,15.375,-86.06748442,62.14860968,340,1.125,21.08898356,180,23.0225,72.5714,15.3,0,74,0,0,0
Year 1 Jan 15 02:00,0,0,10.8,15,-76.83709543,84.26138879,340,0.625,20.50109811,180,23.0225,72.5714,14.9,0,76,0,0,0
Year 1 Jan 15 03:00,0,0,10.8,14.675,-63.05727233,91.78557657,175,0.125,20.02860265,180,23.0225,72.5714,14.6,0,78,0,0,0
Year 1 Jan 15 04:00,0,0,9.75,14.375,-49.29840106,96.27512408,0,0.525,19.3511404,180,23.0225,72.5714,14.3,0,73,0,1,0
Year 1 Jan 15 05:00,0,0,8.2,14,-35.64829763,100.3609911,0,1.225,18.52330651,180,23.0225,72.5714,13.9,0,67,0,2,0
Year 1 Jan 15 06:00,0,0,6.525,13.675,-22.17847772,104.6235009,0,1.925,17.73221949,180,23.0225,72.5714,13.6,0,60,0,2,0
Year 1 Jan 15 07:00,0,0,6.025,13.75,-8.984965546,109.4120816,0,1.575,17.37822617,180,23.0225,72.5714,13.8,0,59,0,3,0
Year 1 Jan 15 08:00,33.5,56,5.85,13.95,3.786736996,115.0973732,0,0.875,18.93409849,180,23.0225,72.5714,14,12,58,0,3,12
Year 1 Jan 15 09:00,107.75,303,5.65,14.15,15.90172873,122.179949,0,0.175,25.90727936,180,23.0225,72.5714,14.2,149,56,224,4,98
