Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Mar 28 00:00,0,0,17.675,28.425,-60.51076261,328.3999038,330,1.925,30.82466333,0,23.0225,72.5714
Year 1 Mar 28 01:00,0,0,17.35,27,-63.96186883,8.558885024,320,2.1,30.87536476,0,23.0225,72.5714
Year 1 Mar 28 02:00,0,0,17.15,25.4,-60.17503296,31.20478737,320,2.1,30.90682354,0,23.0225,72.5714
Year 1 Mar 28 03:00,0,0,16.95,23.8,-50.92047275,52.34264386,320,2.1,30.91425002,0,23.0225,72.5714
Year 1 Mar 28 04:00,0,0,16.9,23.325,-39.08666326,65.50699717,320,2.325,30.89682978,0,23.0225,72.5714
Year 1 Mar 28 05:00,0,0,16.825,23.3,-26.12204926,74.49836812,320,2.7,30.85754285,0,23.0225,72.5714
Year 1 Mar 28 06:00,0,0,16.725,23.225,-12.63327504,81.45144852,170,3.025,30.79986217,0,23.0225,72.5714
Year 1 Mar 28 07:00,19.75,27.5,16.175,24.7,1.092947286,87.51520495,0,2.95,30.72450004,0,23.0225,72.5714
Year 1 Mar 28 08:00,100.75,173.5,15.4,26.775,14.88210479,93.46045634,0,2.825,30.63974722,0,23.0225,72.5714
Year 1 Mar 28 09:00,178.75,432.25,14.525,28.8,28.576176,100.0466056,0,2.65,30.5523181,0,23.0225,72.5714
Year 1 Mar 28 10:00,174,679.25,13.625,30.8,41.94515748,108.4167907,0,2.45,30.46743814,0,23.0225,72.5714
Year 1 Mar 28 11:00,157.75,816,12.725,32.875,54.4928992,120.9225192,0,2.325,30.39376704,0,23.0225,72.5714
Year 1 Mar 28 12:00,166.5,858,11.75,34.9,64.8295425,142.93554,330,2.15,30.33914799,0,23.0225,72.5714
Year 1 Mar 28 13:00,148.5,894,10.9,35.85,69.3184697,180.0891471,320,2.25,30.30711324,0,23.0225,72.5714
Year 1 Mar 28 14:00,148,880,10.1,36.45,64.79430714,217.1901491,320,2.375,30.30091803,0,23.0225,72.5714
Year 1 Mar 28 15:00,160.75,815.5,9.225,37.05,54.44250908,239.1456335,320,2.55,30.32115318,0,23.0225,72.5714
Year 1 Mar 28 16:00,160.75,706.5,8.25,37.65,41.88935785,251.6252849,320,2.75,30.36838682,0,23.0225,72.5714
Year 1 Mar 28 17:00,144.5,509.75,7.25,38.25,28.51824595,259.9842034,320,2.875,30.440962,0,23.0225,72.5714
Year 1 Mar 28 18:00,92.5,219.75,6.175,38.85,14.82337377,266.5656552,170,3.05,30.53633007,0,23.0225,72.5714
Year 1 Mar 28 19:00,11,0,7.475,37.575,1.034164123,272.5099069,0,2.35,30.6516682,0,23.0225,72.5714
Year 1 Mar 28 20:00,0,0,9.425,35.6,-12.69145512,278.5756966,0,1.275,30.77813578,0,23.0225,72.5714
Year 1 Mar 28 21:00,0,0,11.1,33.675,-26.17873001,285.5345978,0,0.25,30.90539919,0,23.0225,72.5714
Year 1 Mar 28 22:00,0,0,11.575,32.3,-39.14015876,294.5382322,0,0,31.02618487,0,23.0225,72.5714
Year 1 Mar 28 23:00,0,0,11.675,31.1,-50.96692996,307.7273186,0,0,31.13483467,0,23.0225,72.5714
Year 1 Mar 29 00:00,0,0,11.775,29.9,-60.2052736,328.9084077,0,0,31.22817281,0,23.0225,72.5714
Year 1 Mar 29 01:00,0,0,11.875,28.7,-63.5751264,8.438585521,0,0,31.30345254,0,23.0225,72.5714
Year 1 Mar 29 02:00,0,0,11.975,27.5,-59.79770362,30.97222062,0,0,31.35943985,0,23.0225,72.5714
Year 1 Mar 29 03:00,0,0,12.075,26.3,-50.5979843,51.97723948,0,0,31.39477983,0,23.0225,72.5714
Year 1 Mar 29 04:00,0,0,11.95,26,-38.80967978,65.14005143,0,0.15,31.40653067,0,23.0225,72.5714
Year 1 Mar 29 05:00,0,0,11.75,25.925,-25.87442535,74.15181615,0,0.425,31.39770672,0,23.0225,72.5714
Year 1 Mar 29 06:00,0,0,11.55,25.9,-12.40275993,81.11915933,0,0.65,31.37099769,0,23.0225,72.5714
Year 1 Mar 29 07:00,20.25,29,11.35,25.9,1.315644498,87.18530196,0,0.925,31.32779856,0,23.0225,72.5714
Year 1 Mar 29 08:00,102.25,180,11.15,25.825,15.10526596,93.11925506,0,1.15,31.270574,0,23.0225,72.5714
Year 1 Mar 29 09:00,171.75,450.75,10.95,25.8,28.8090467,99.67850039,307.5,1.425,31.20186086,0,23.0225,72.5714
Year 1 Mar 29 10:00,153.75,716,11.8,28.425,42.20056171,108.0053952,290,1.65,31.12557503,0,23.0225,72.5714
Year 1 Mar 29 11:00,157.25,816,13,31.85,54.79098478,120.4685838,290,1.85,31.05670634,0,23.0225,72.5714
Year 1 Mar 29 12:00,162,859.75,14.05,35.325,65.19354075,142.5782172,327.5,2.05,31.00689016,0,23.0225,72.5714
Year 1 Mar 29 13:00,163.75,873.5,14.15,37.175,69.70261126,180.3057794,340,2.1,30.9781962,0,23.0225,72.5714
Year 1 Mar 29 14:00,157.25,865.25,13.95,38.55,65.07335099,217.8485277,340,2.1,30.97421902,0,23.0225,72.5714
Year 1 Mar 29 15:00,150.75,821.5,13.675,39.875,54.6201226,239.7602976,325,2.1,30.99706162,0,23.0225,72.5714
Year 1 Mar 29 16:00,151.75,714.5,13.375,40.2,42.01190294,252.1354925,320,2.325,31.05007299,0,23.0225,72.5714
Year 1 Mar 29 17:00,134.75,521.75,13,40.2,28.61346353,260.4247598,320,2.7,31.13114858,0,23.0225,72.5714
Year 1 Mar 29 18:00,97,204,12.6,40.2,14.90714827,266.9684822,170,3.025,31.23627254,0,23.0225,72.5714
Year 1 Mar 29 19:00,11,0,13.4,38.475,1.117482868,272.8993264,0,2.725,31.36242693,0,23.0225,72.5714
Year 1 Mar 29 20:00,0,0,14.45,36.25,-12.59875381,278.9725648,0,2.15,31.50022613,0,23.0225,72.5714
Year 1 Mar 29 21:00,0,0,15.45,33.975,-26.06519308,285.9597652,330,1.625,31.63894687,0,23.0225,72.5714
Year 1 Mar 29 22:00,0,0,15.475,32.575,-38.98945874,295.0130145,320,1.5,31.77036969,0,23.0225,72.5714
Year 1 Mar 29 23:00,0,0,15.1,31.475,-50.75368819,308.2587013,320,1.5,31.88856332,0,23.0225,72.5714
Year 1 Mar 30 00:00,0,0,14.775,30.375,-59.89860957,329.406457,320,1.575,31.99052543,0,23.0225,72.5714
Year 1 Mar 30 01:00,0,0,15.225,29.275,-63.18910138,8.321699543,320,1.675,32.07310896,0,23.0225,72.5714
Year 1 Mar 30 02:00,0,0,16,28.25,-59.42091989,30.74530841,320,1.85,32.13504293,0,23.0225,72.5714
Year 1 Mar 30 03:00,0,0,16.725,27.175,-50.27522097,51.61776745,320,2.05,32.17569865,0,23.0225,72.5714
Year 1 Mar 30 04:00,0,0,17.275,26.45,-38.53229552,64.77691882,320,2.25,32.1918045,0,23.0225,72.5714
Year 1 Mar 30 05:00,0,0,17.85,25.925,-25.62664017,73.80762022,320,2.525,32.18460313,0,23.0225,72.5714
Year 1 Mar 30 06:00,0,0,18.375,25.425,-12.17245198,80.78832043,320,2.825,32.15607002,0,23.0225,72.5714
Year 1 Mar 30 07:00,21,27,18.875,25.525,1.537710429,86.85619346,320,2.825,32.10743303,0,23.0225,72.5714
Year 1 Mar 30 08:00,100.5,181.75,19.375,25.75,15.3273289,92.77821559,320,2.725,32.04235429,0,23.0225,72.5714
Year 1 Mar 30 09:00,159,472.75,19.8,25.95,29.04030728,99.30968988,320,2.625,31.96529716,0,23.0225,72.5714
Year 1 Mar 30 10:00,146.75,715.75,19.9,28.325,42.45382503,107.5916989,320,2.975,31.87957515,0,23.0225,72.5714
Year 1 Mar 30 11:00,133.75,834.75,19.825,31.5,55.08658603,120.0090148,320,3.475,31.79895183,0,23.0225,72.5714
Year 1 Mar 30 12:00,122.25,895,19.8,34.625,65.55566784,142.2120561,320,3.975,31.73489102,0,23.0225,72.5714
Year 1 Mar 30 13:00,115.75,916,19.425,36.525,70.08526518,180.5295249,320,3.425,31.69112911,0,23.0225,72.5714
Year 1 Mar 30 14:00,112,907.25,18.925,38.1,65.34872693,218.5191624,320,2.6,31.66918809,0,23.0225,72.5714
Year 1 Mar 30 15:00,115.25,857.25,18.425,39.625,54.79417459,240.3788381,320,1.725,31.67247609,0,23.0225,72.5714
Year 1 Mar 30 16:00,124,747,18.45,40.075,42.13188703,252.6463579,320,1.65,31.70448615,0,23.0225,72.5714
Year 1 Mar 30 17:00,118.5,548,18.65,40.25,28.70702371,260.8649708,320,1.85,31.76395795,0,23.0225,72.5714
Year 1 Mar 30 18:00,88.75,226.5,18.85,40.375,14.99001258,267.3705737,320,2.05,31.84794337,0,23.0225,72.5714
Year 1 Mar 30 19:00,11,0,18.75,38.525,1.200542445,273.2877518,320,2.1,31.95292506,0,23.0225,72.5714
Year 1 Mar 30 20:00,0,0,18.55,36.1,-12.50570288,279.3681059,320,2.1,32.07000867,0,23.0225,72.5714
Year 1 Mar 30 21:00,0,0,18.275,33.625,-25.95070714,286.3829835,320,2.1,32.18835429,0,23.0225,72.5714
Year 1 Mar 30 22:00,0,0,17.075,32.325,-38.83724083,295.4844944,320,1.95,32.29991456,0,23.0225,72.5714
Year 1 Mar 30 23:00,0,0,15.425,31.5,-50.53862206,308.783777,320,1.75,32.39939801,0,23.0225,72.5714
Year 1 Mar 31 00:00,0,0,13.575,30.625,-59.59088383,329.8941096,282.5,1.55,32.48431627,0,23.0225,72.5714
Year 1 Mar 31 01:00,0,0,13.475,29.725,-62.80390296,8.208108528,270,1.575,32.55146949,0,23.0225,72.5714
Year 1 Mar 31 02:00,0,0,13.9,28.9,-59.04482462,30.52376987,270,1.675,32.59993791,0,23.0225,72.5714
Year 1 Mar 31 03:00,0,0,14.375,28.025,-49.95234753,51.26409105,270,1.775,32.62771466,0,23.0225,72.5714
Year 1 Mar 31 04:00,0,0,14.8,27.125,-38.25466429,64.41757615,270,1.875,32.63364586,0,23.0225,72.5714
Year 1 Mar 31 05:00,0,0,15.2,26.3,-25.37883389,73.4657992,270,1.975,32.61774698,0,23.0225,72.5714
Year 1 Mar 31 06:00,0,0,15.6,25.425,-11.94248155,80.45896713,307.5,2.075,32.5811677,0,23.0225,72.5714
Year 1 Mar 31 07:00,21.25,30.25,16,25.65,1.75902062,86.5279234,320,1.575,32.52466758,0,23.0225,72.5714
Year 1 Mar 31 08:00,105.75,181.75,16.325,26.25,15.54817125,92.43738835,320,0.875,32.45291227,0,23.0225,72.5714
Year 1 Mar 31 09:00,174.25,445.5,16.625,26.85,29.26983267,98.94022891,170,0.175,32.3717572,0,23.0225,72.5714
Year 1 Mar 31 10:00,144.75,723.5,17.3,28.725,42.70481177,107.1757472,0,0.375,32.28485258,0,23.0225,72.5714
Year 1 Mar 31 11:00,131.75,841,17.95,31.1,55.37954507,119.543765,0,0.875,32.20413886,0,23.0225,72.5714
Year 1 Mar 31 12:00,120.75,898,18.625,33.425,65.91576444,141.8366719,307.5,1.375,32.13961774,0,23.0225,72.5714
Year 1 Mar 31 13:00,116.5,914.75,19.1,35.125,70.46631541,180.7604776,290,1.8,32.09595721,0,23.0225,72.5714
Year 1 Mar 31 14:00,115.75,901.25,19.5,36.7,65.62033288,219.2019844,290,2.125,32.07365247,0,23.0225,72.5714
Year 1 Mar 31 15:00,120.75,848.5,19.825,38.225,54.96465536,241.0009776,312.5,2.5,32.0748517,0,23.0225,72.5714
Year 1 Mar 31 16:00,127.75,739,20.2,38.975,42.24934156,253.1576756,320,2.45,32.10170018,0,23.0225,72.5714
Year 1 Mar 31 17:00,121,541,20.525,39.55,28.79896976,261.3046825,320,2.325,32.15349425,0,23.0225,72.5714
Year 1 Mar 31 18:00,89.5,223.5,20.825,40.075,15.0720109,267.7718004,297.5,2.15,32.22800996,0,23.0225,72.5714
Year 1 Mar 31 19:00,11,0,20.3,37.8,1.283382413,273.6750625,290,1.575,32.32266675,0,23.0225,72.5714
Year 1 Mar 31 20:00,0,0,19.8,35.8,-12.41227225,279.7621968,290,0.875,32.4275667,0,23.0225,72.5714
Year 1 Mar 31 21:00,0,0,19.325,34.275,-25.83525834,286.8041173,162.5,0.175,32.53304338,0,23.0225,72.5714
Year 1 Mar 31 22:00,0,0,18.525,32.85,-38.6835195,295.9525192,0,0.525,32.63376113,0,23.0225,72.5714
Year 1 Mar 31 23:00,0,0,17.325,31.6,-50.32179452,309.3024144,0,1.225,32.72308724,0,23.0225,72.5714
Year 1 Apr 01 00:00,0,0,15.575,30.55,-59.2822105,330.3714275,262.5,1.925,32.79766044,0,23.0225,72.5714
Year 1 Apr 01 01:00,0,0,13.675,29.475,-62.41964008,8.097699373,230,2.1,32.85523112,0,23.0225,72.5714
Year 1 Apr 01 02:00,0,0,12,28.375,-58.66955863,30.30733604,230,2.1,32.89439571,0,23.0225,72.5714
Year 1 Apr 01 03:00,0,0,11,27.275,-49.62952673,50.91607456,260,2.1,32.91104915,0,23.0225,72.5714
Year 1 Apr 01 04:00,0,0,10.575,26.175,-37.97693873,64.06199846,270,2.1,32.90484205,0,23.0225,72.5714
Year 1 Apr 01 05:00,0,0,10.65,25.075,-25.13114579,73.12637068,270,2.1,32.87530102,0,23.0225,72.5714
Year 1 Apr 01 06:00,0,0,10.85,24.05,-11.71297802,80.1311343,270,2.1,32.82292263,0,23.0225,72.5714
Year 1 Apr 01 07:00,21.25,34,11.95,24.175,1.979451791,86.2005361,270,2.25,32.74841242,0,23.0225,72.5714
Year 1 Apr 01 08:00,105,198,12.75,24.6,15.76767214,92.09682505,270,2.375,32.65684196,0,23.0225,72.5714
Year 1 Apr 01 09:00,172.75,462,13.275,24.925,29.49749955,98.57017495,307.5,2.55,32.55339761,0,23.0225,72.5714
Year 1 Apr 01 10:00,151.5,724.75,13.325,26.425,42.95338806,106.7575909,320,2.6,32.44068959,0,23.0225,72.5714
Year 1 Apr 01 11:00,154,824.25,13.225,28.4,55.66970503,119.0727951,320,2.6,32.32955412,0,23.0225,72.5714
Year 1 Apr 01 12:00,155.25,872,13.125,30.325,66.2736701,141.4516697,320,2.6,32.22989353,0,23.0225,72.5714
Year 1 Apr 01 13:00,147.5,897.75,11.525,32.075,70.84564623,180.9987331,320,2.6,32.14646356,0,23.0225,72.5714
Year 1 Apr 01 14:00,143,891.25,9.125,33.85,65.88807003,219.8969094,320,2.6,32.08364139,0,23.0225,72.5714
Year 1 Apr 01 15:00,153,833.5,6.25,35.575,55.13155977,241.6264332,282.5,2.6,32.04412336,0,23.0225,72.5714
Year 1 Apr 01 16:00,155.5,723,5.2,36.375,42.36430065,253.66924,270,2.975,32.02747866,0,23.0225,72.5714
Year 1 Apr 01 17:00,144.5,523.75,4.8,36.8,28.88934623,261.7437416,270,3.475,32.03410269,0,23.0225,72.5714
Year 1 Apr 01 18:00,92.75,234.75,4.4,37.275,15.15318764,268.1720339,285,3.975,32.06220826,0,23.0225,72.5714
Year 1 Apr 01 19:00,11.5,0,6.925,36.05,1.366041698,274.0611388,290,3.875,32.10994445,0,23.0225,72.5714
Year 1 Apr 01 20:00,0,0,9.9,34.25,-12.31843322,280.154715,290,3.5,32.16921656,0,23.0225,72.5714
Year 1 Apr 01 21:00,0,0,12.4,32.45,-25.718835,287.2230319,245,3.175,32.23074311,0,23.0225,72.5714
Year 1 Apr 01 22:00,0,0,14.5,30.875,-38.52831208,296.4169391,230,3.1,32.28848885,0,23.0225,72.5714
Year 1 Apr 01 23:00,0,0,16.275,29.3,-50.10327133,309.8144883,230,3.1,32.33687067,0,23.0225,72.5714
Year 1 Apr 02 00:00,0,0,17.9,27.775,-58.97270452,330.8384768,230,3.1,32.37135307,0,23.0225,72.5714
Year 1 Apr 02 01:00,0,0,17.7,27.025,-62.03642139,7.990364147,230,2.875,32.3861558,0,23.0225,72.5714
Year 1 Apr 02 02:00,0,0,16.825,26.45,-58.29526074,30.09574957,230,2.5,32.38145236,0,23.0225,72.5714
Year 1 Apr 02 03:00,0,0,15.85,25.925,-49.30691929,50.57358362,260,2.175,32.35734736,0,23.0225,72.5714
Year 1 Apr 02 04:00,0,0,16.875,25.425,-37.69927021,63.71015934,270,2.325,32.31392692,0,23.0225,72.5714
Year 1 Apr 02 05:00,0,0,18.425,24.85,-24.88371411,72.78935118,270,2.7,32.25252854,0,23.0225,72.5714
Year 1 Apr 02 06:00,0,0,19.85,24.325,-11.48406974,79.80485646,270,3.025,32.17416298,0,23.0225,72.5714
Year 1 Apr 02 07:00,22,31.75,19.975,24.95,2.198881915,85.87407631,270,3.1,32.08040427,0,23.0225,72.5714
Year 1 Apr 02 08:00,102.75,201,19.6,25.95,15.98571218,91.75657879,270,3.1,31.97619725,0,23.0225,72.5714
Year 1 Apr 02 09:00,158,491.75,19.275,26.95,29.72318644,98.19958829,270,3.1,31.86664449,0,23.0225,72.5714
Year 1 Apr 02 10:00,142.5,731.25,18.9,27.95,43.19942201,106.337286,270,3.1,31.75589498,0,23.0225,72.5714
Year 1 Apr 02 11:00,128.25,848.25,18.575,28.95,55.9569102,118.5960743,270,3.1,31.65099452,0,23.0225,72.5714
Year 1 Apr 02 12:00,130.75,891,18.2,29.95,66.62922322,141.0566447,202.5,3.1,31.55815933,0,23.0225,72.5714
Year 1 Apr 02 13:00,169.75,865,17.05,31.25,71.22314222,181.2443886,180,2.725,31.48173325,0,23.0225,72.5714
Year 1 Apr 02 14:00,159,863.25,15.5,32.65,66.15184299,220.6038372,180,2.15,31.42555231,0,23.0225,72.5714
Year 1 Apr 02 15:00,148.5,826.5,13.825,34.05,55.29488722,242.2549167,217.5,1.625,31.39208817,0,23.0225,72.5714
Year 1 Apr 02 16:00,148.5,724.25,13.1,34.625,42.47680104,254.180846,230,1.125,31.38028116,0,23.0225,72.5714
Year 1 Apr 02 17:00,131.75,537,12.625,35,28.97819876,262.181996,230,0.625,31.39001167,0,23.0225,72.5714
Year 1 Apr 02 18:00,97.25,216,12.125,35.325,15.2335873,268.5711467,147.5,0.125,31.4193139,0,23.0225,72.5714
Year 1 Apr 02 19:00,11.5,0,11.775,34.425,1.448558512,274.4458614,0,0.675,31.46563876,0,23.0225,72.5714
Year 1 Apr 02 20:00,0,0,11.4,33.2,-12.22415857,280.5455388,0,1.5,31.52202622,0,23.0225,72.5714
Year 1 Apr 02 21:00,0,0,11,31.925,-25.60142768,287.639594,262.5,2.375,31.57993902,0,23.0225,72.5714
Year 1 Apr 02 22:00,0,0,13.9,30.325,-38.37163879,296.877607,230,2.6,31.63351528,0,23.0225,72.5714
Year 1 Apr 02 23:00,0,0,17.375,28.7,-49.88312104,310.3198803,230,2.6,31.67727784,0,23.0225,72.5714
Year 1 Apr 03 00:00,0,0,20.225,27.025,-58.66248147,331.2953271,230,2.6,31.70667617,0,23.0225,72.5714
Year 1 Apr 03 01:00,0,0,20.15,26.375,-61.65435527,7.885999822,230,2.6,31.7164498,0,23.0225,72.5714
Year 1 Apr 03 02:00,0,0,19.15,26,-57.92206784,29.88876429,230,2.6,31.70760597,0,23.0225,72.5714
Year 1 Apr 03 03:00,0,0,18,25.675,-48.98468384,50.23648548,230,2.6,31.68123877,0,23.0225,72.5714
Year 1 Apr 03 04:00,0,0,17.925,25.3,-37.42180873,63.36203115,230,2.3,31.63735162,0,23.0225,72.5714
Year 1 Apr 03 05:00,0,0,18.15,24.9,-24.63667603,72.45475626,230,1.975,31.57721487,0,23.0225,72.5714
Year 1 Apr 03 06:00,0,0,18.35,24.5,-11.25588392,79.48016793,260,1.6,31.50210346,0,23.0225,72.5714
Year 1 Apr 03 07:00,22.75,32.75,19,24.625,2.417190298,85.5485893,270,1.65,31.41345185,0,23.0225,72.5714
Year 1 Apr 03 08:00,99.5,215,19.725,24.85,16.20217364,91.4167041,270,1.85,31.31406961,0,23.0225,72.5714
Year 1 Apr 03 09:00,144.25,524,20.425,25.125,29.94677374,97.82853214,270,2.05,31.20730919,0,23.0225,72.5714
Year 1 Apr 03 10:00,144.25,728.25,20,26.625,43.44278383,105.9148943,270,1.95,31.09706441,0,23.0225,72.5714
Year 1 Apr 03 11:00,129.25,846.25,19.125,28.6,56.24100617,118.1135811,270,1.75,30.9935016,0,23.0225,72.5714
Year 1 Apr 03 12:00,115.5,908.5,18.15,30.525,66.98226103,140.6511826,202.5,1.55,30.90556824,0,23.0225,72.5714
Year 1 Apr 03 13:00,122.25,914.75,17.075,31.75,71.59868828,181.4975422,180,1.5,30.83741844,0,23.0225,72.5714
Year 1 Apr 03 14:00,161.25,860.75,15.825,32.75,66.41156002,221.3226504,180,1.5,30.79107348,0,23.0225,72.5714
Year 1 Apr 03 15:00,150.75,823.5,14.525,33.75,55.45464165,242.8861348,180,1.5,30.76608209,0,23.0225,72.5714
Year 1 Apr 03 16:00,148.25,725,13.15,34.75,42.58688198,254.6922886,180,1.5,30.76290193,0,23.0225,72.5714
Year 1 Apr 03 17:00,130,543.25,11.6,35.75,29.06557406,262.6192944,180,1.5,30.78274473,0,23.0225,72.5714
Year 1 Apr 03 18:00,94.5,228,9.85,36.75,15.3132544,268.969012,150,1.5,30.82490648,0,23.0225,72.5714
Year 1 Apr 03 19:00,12,0,10.75,35.65,1.53097028,274.8291121,140,1.125,30.88691675,0,23.0225,72.5714
Year 1 Apr 03 20:00,0,0,12.4,33.85,-12.1294226,280.9345473,140,0.625,30.96090995,0,23.0225,72.5714
Year 1 Apr 03 21:00,0,0,13.85,32.05,-25.48302915,288.0536719,35,0.125,31.03701065,0,23.0225,72.5714
Year 1 Apr 03 22:00,0,0,14.125,32.575,-38.2135227,297.3343789,0,0.525,31.10876586,0,23.0225,72.5714
Year 1 Apr 03 23:00,0,0,14.025,33.95,-49.66141489,310.8184783,0,1.225,31.17476467,0,23.0225,72.5714
Year 1 Apr 04 00:00,0,0,13.85,35.275,-58.35165756,331.7420515,0,1.925,31.2365189,0,23.0225,72.5714
Year 1 Apr 04 01:00,0,0,13.05,33.425,-61.2735498,7.784508015,0,2.1,31.29354939,0,23.0225,72.5714
Year 1 Apr 04 02:00,0,0,11.975,30.45,-57.55011497,29.68614488,0,2.1,31.34186852,0,23.0225,72.5714
Year 1 Apr 04 03:00,0,0,10.8,27.525,-48.66297694,49.90464937,292.5,2.1,31.3765371,0,23.0225,72.5714
Year 1 Apr 04 04:00,0,0,11.55,26.2,-37.14470293,63.01758529,270,2.325,31.39331678,0,23.0225,72.5714
Year 1 Apr 04 05:00,0,0,12.875,25.4,-24.39016761,72.12260073,270,2.7,31.39179556,0,23.0225,72.5714
Year 1 Apr 04 06:00,0,0,14.025,24.6,-11.02854658,79.15710287,270,3.025,31.37265047,0,23.0225,72.5714
Year 1 Apr 04 07:00,23,34,15.725,24.775,2.634257655,85.22412096,270,2.95,31.33340765,0,23.0225,72.5714
Year 1 Apr 04 08:00,100.5,219.75,17.4,25.2,16.41694047,91.07725707,270,2.825,31.27780084,0,23.0225,72.5714
Year 1 Apr 04 09:00,144.75,528.5,18.925,25.675,30.16814393,97.45707273,270,2.65,31.21009463,0,23.0225,72.5714
Year 1 Apr 04 10:00,151,724.5,18.325,27.3,43.68334593,105.4904834,270,2.3,31.13455591,0,23.0225,72.5714
Year 1 Apr 04 11:00,171.75,800.5,16.95,29.3,56.52184,117.6253039,270,1.975,31.06102783,0,23.0225,72.5714
Year 1 Apr 04 12:00,190.5,830.75,15.4,31.3,67.33261954,140.2348597,307.5,1.6,30.9987493,0,23.0225,72.5714
Year 1 Apr 04 13:00,166.5,871.75,14.625,33,71.97216956,181.7582931,320,1.8,30.95327173,0,23.0225,72.5714
Year 1 Apr 04 14:00,158.75,865,14.125,34.6,66.66713317,222.0532136,320,2.125,30.92851737,0,23.0225,72.5714
Year 1 Apr 04 15:00,150.5,824.25,13.625,36.2,55.61083147,243.5197897,252.5,2.5,30.92549053,0,23.0225,72.5714
Year 1 Apr 04 16:00,150.5,721,13.275,36.75,42.69458509,255.2033635,230,2.3,30.94713665,0,23.0225,72.5714
Year 1 Apr 04 17:00,133.5,533.5,12.975,36.95,29.15151976,263.0554865,230,1.975,30.99240356,0,23.0225,72.5714
Year 1 Apr 04 18:00,98.25,214.5,12.6,37.15,15.3922334,269.3655039,260,1.6,31.0581226,0,23.0225,72.5714
Year 1 Apr 04 19:00,12,0,13.025,36.15,1.613313567,275.210773,270,1.875,31.14165304,0,23.0225,72.5714
Year 1 Apr 04 20:00,0,0,13.725,34.75,-12.03420119,281.3216201,270,2.45,31.23585879,0,23.0225,72.5714
Year 1 Apr 04 21:00,0,0,14.35,33.35,-25.36363449,288.4651347,240,2.975,31.33183184,0,23.0225,72.5714
Year 1 Apr 04 22:00,0,0,14.725,32.175,-38.05398975,297.7871137,230,3.1,31.4229052,0,23.0225,72.5714
Year 1 Apr 04 23:00,0,0,14.95,31,-49.43822667,311.3101762,230,3.1,31.5045076,0,23.0225,72.5714
Year 1 Apr 05 00:00,0,0,15.15,29.875,-58.04034952,332.1787258,230,3.1,31.57332616,0,23.0225,72.5714
Year 1 Apr 05 01:00,0,0,15.875,29.225,-60.89411274,7.685794756,230,2.875,31.62685728,0,23.0225,72.5714
Year 1 Apr 05 02:00,0,0,16.775,28.8,-57.17953536,29.48766652,230,2.5,31.66474597,0,23.0225,72.5714
Year 1 Apr 05 03:00,0,0,17.6,28.325,-48.3419531,49.57794662,260,2.175,31.68576692,0,23.0225,72.5714
Year 1 Apr 05 04:00,0,0,18.625,27.525,-36.86809995,62.67679241,270,2.325,31.68951353,0,23.0225,72.5714
Year 1 Apr 05 05:00,0,0,19.65,26.55,-24.14432366,71.79289874,270,2.7,31.67560767,0,23.0225,72.5714
Year 1 Apr 05 06:00,0,0,20.575,25.625,-10.80218246,78.83569545,270,3.025,31.64370935,0,23.0225,72.5714
Year 1 Apr 05 07:00,23.5,34.25,20.8,25.55,2.849966182,84.90071787,270,2.725,31.59440038,0,23.0225,72.5714
Year 1 Apr 05 08:00,102.5,220,20.8,25.75,16.6298984,90.73829536,270,2.15,31.53131998,0,23.0225,72.5714
Year 1 Apr 05 09:00,147.25,525,20.8,25.95,30.38718158,97.08527935,307.5,1.625,31.45864449,0,23.0225,72.5714
Year 1 Apr 05 10:00,147.75,725.5,20.5,27.425,43.92098305,105.064127,320,1.5,31.37937663,0,23.0225,72.5714
Year 1 Apr 05 11:00,131,844,20.025,29.25,56.79926038,117.1312419,320,1.5,31.30401675,0,23.0225,72.5714
Year 1 Apr 05 12:00,111.75,909.75,19.525,31.125,67.68013357,139.8072436,320,1.5,31.24136494,0,23.0225,72.5714
Year 1 Apr 05 13:00,115.5,918,19.025,32.575,72.34347153,182.0267409,320,1.8,31.19585215,0,23.0225,72.5714
Year 1 Apr 05 14:00,111,909.75,18.525,33.8,66.91847851,222.795373,320,2.125,31.1699976,0,23.0225,72.5714
Year 1 Apr 05 15:00,113.5,862.75,18.025,35.075,55.76346958,244.1555791,282.5,2.5,31.1633875,0,23.0225,72.5714
Year 1 Apr 05 16:00,126,747.75,17.45,35.625,42.79995432,255.7138672,270,2.3,31.17812766,0,23.0225,72.5714
Year 1 Apr 05 17:00,136.75,522.25,16.85,36,29.23608431,263.4904231,270,1.975,31.21344997,0,23.0225,72.5714
Year 1 Apr 05 18:00,99,210,16.175,36.325,15.47056862,269.7604974,270,1.6,31.26702344,0,23.0225,72.5714
Year 1 Apr 05 19:00,12,0,16.225,35.425,1.695624004,275.590727,270,1.8,31.33679788,0,23.0225,72.5714
