Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Sep 10 06:00,0,0,23.775,24.425,-12.22326919,78.99312573,252,2.65,25.17171935,270,23.242,69.6669
Year 1 Sep 10 07:00,0,0,23.95,25.025,1.493124189,84.95918786,234,2.6,25.31853669,270,23.242,69.6669
Year 1 Sep 10 08:00,25.75,79.5,24.225,25.95,15.33418551,90.66290639,226.25,2.75,26.18521365,270,23.242,69.6669
Year 1 Sep 10 09:00,130.5,304.25,24.45,27.175,29.15535427,96.82382578,237.75,3.025,28.41676753,270,23.242,69.6669
Year 1 Sep 10 10:00,225.25,299.5,24.575,28.475,42.76789461,104.5057822,260,3.325,30.62577421,270,23.242,69.6669
Year 1 Sep 10 11:00,296.25,389.5,24.675,29.7,55.77435204,115.9907984,286.25,3.775,32.34654903,270,23.242,69.6669
Year 1 Sep 10 12:00,376.75,384.5,24.475,30.6,66.96002134,137.3459202,300.5,4.275,33.81808899,270,23.242,69.6669
Year 1 Sep 10 13:00,324,520.5,24.25,31.175,72.36522296,178.2391787,303.75,5,34.6980155,270,23.242,69.6669
Year 1 Sep 10 14:00,384.25,413.5,24.2,31.375,67.62383898,220.4009961,295.75,5.875,38.18283311,270,23.242,69.6669
Year 1 Sep 10 15:00,422.75,303.75,24.35,31.25,56.67607728,242.9009604,288.5,6.85,40.85249704,270,23.242,69.6669
Year 1 Sep 10 16:00,349,248.25,24.4,30.9,43.74356859,254.8273321,284.75,7.55,41.23059402,270,23.242,69.6669
Year 1 Sep 10 17:00,248.25,176.75,24.55,30.35,30.15737212,262.6849403,290.75,7.775,39.81891589,270,23.242,69.6669
Year 1 Sep 10 18:00,145.75,182.75,24.45,29.6,16.3438708,268.9132291,296.75,7.35,39.14920137,270,23.242,69.6669
Year 1 Sep 10 19:00,35,47.5,24.325,28.8,2.499348651,274.6244759,301,6.45,34.76510507,270,23.242,69.6669
Year 1 Sep 10 20:00,0,0,24.075,28,-11.23133186,280.5480453,295.25,5.3,30.70412388,270,23.242,69.6669
Year 1 Sep 10 21:00,0,0,23.85,27.275,-24.67417824,287.4298935,282.5,4.25,29.48907718,270,23.242,69.6669
Year 1 Sep 10 22:00,0,0,23.8,26.65,-37.53330033,296.375049,263.25,3.625,28.70409478,270,23.242,69.6669
Year 1 Sep 10 23:00,0,0,23.8,26.125,-49.19133175,309.3653168,250.5,3.35,28.00347635,270,23.242,69.6669
Year 1 Sep 11 00:00,0,0,23.8,25.7,-58.24550843,329.6909334,245,3.375,27.65468813,270,23.242,69.6669
Year 1 Sep 11 01:00,0,0,23.8,25.3,-62.44056367,8.096384689,253,3.55,27.19904723,270,23.242,69.6669
Year 1 Sep 11 02:00,0,0,23.725,24.9,-59.03715227,28.92607657,266.5,3.6,26.51355361,270,23.242,69.6669
Year 1 Sep 11 03:00,0,0,23.7,24.575,-50.16981173,49.96015768,280.5,3.45,26.05399292,270,23.242,69.6669
Year 1 Sep 11 04:00,0,0,23.55,24.275,-38.5755017,63.31066035,283.25,3.175,25.54926221,270,23.242,69.6669
Year 1 Sep 11 05:00,0,0,23.725,24.5,-25.7369895,72.42248604,290.5,3.25,25.68064912,270,23.242,69.6669
Year 1 Sep 11 06:00,0,0,24.1,24.975,-12.30046649,79.38365604,280.25,3.675,25.78853321,270,23.242,69.6669
Year 1 Sep 11 07:00,0,0,24.35,25.7,1.428570169,85.34327371,265.5,3.875,25.82512342,270,23.242,69.6669
Year 1 Sep 11 08:00,28.25,45.5,24.55,26.725,15.27286773,91.06165152,251.5,4.275,26.8589777,270,23.242,69.6669
Year 1 Sep 11 09:00,122.25,268.25,24.525,27.825,29.08707402,97.26305638,253.25,4.4,28.71034443,270,23.242,69.6669
Year 1 Sep 11 10:00,167.5,527.25,24.425,28.925,42.67796028,105.0226136,264.75,4.775,30.54241309,270,23.242,69.6669
Year 1 Sep 11 11:00,244,506.5,24.175,29.8,55.63577447,116.6385486,286.75,4.975,32.19897183,270,23.242,69.6669
Year 1 Sep 11 12:00,351.75,406.5,24.175,30.45,66.71926055,138.1145007,302,5.6,33.59677062,270,23.242,69.6669
Year 1 Sep 11 13:00,460.25,309.25,24.275,30.825,71.99617295,178.5474826,314,6.025,35.03478178,270,23.242,69.6669
Year 1 Sep 11 14:00,459,320.25,24.525,30.975,67.27075854,220.0020028,315.5,6.55,37.91186482,270,23.242,69.6669
Year 1 Sep 11 15:00,407.25,217.75,24.675,30.85,56.38987305,242.423708,318,6.55,39.49917902,270,23.242,69.6669
Year 1 Sep 11 16:00,291.25,90.5,24.775,30.575,43.49618506,254.4118444,315.25,6.65,37.8757422,270,23.242,69.6669
Year 1 Sep 11 17:00,247.25,196.25,24.725,30.125,29.92848953,262.3210778,314.75,6.7,39.93632101,270,23.242,69.6669
Year 1 Sep 11 18:00,143,218.25,24.7,29.55,16.12138329,268.580606,306,7.15,39.8140363,270,23.242,69.6669
Year 1 Sep 11 19:00,35.5,64.5,24.55,28.875,2.274700882,274.3064561,294.75,7.45,35.06171114,270,23.242,69.6669
Year 1 Sep 11 20:00,0,0,24.5,28.175,-11.4658011,280.2313439,275.5,7.725,30.59769702,270,23.242,69.6669
Year 1 Sep 11 21:00,0,0,24.35,27.475,-24.92704407,287.104226,258,7.2,29.53209837,270,23.242,69.6669
Year 1 Sep 11 22:00,0,0,24.3,26.85,-37.81561776,296.0373685,238.25,6.475,28.6648212,270,23.242,69.6669
Year 1 Sep 11 23:00,0,0,24.075,26.325,-49.5167157,309.0411362,227,5.325,28.0394314,270,23.242,69.6669
Year 1 Sep 12 00:00,0,0,24,25.975,-58.61897103,329.5020701,220.5,4.625,27.48571637,270,23.242,69.6669
Year 1 Sep 12 01:00,0,0,23.925,25.6,-62.81870993,8.205776167,228.75,4.05,27.06019315,270,23.242,69.6669
Year 1 Sep 12 02:00,0,0,23.825,25.275,-59.33540516,29.4092096,244,3.9,26.65035247,270,23.242,69.6669
Year 1 Sep 12 03:00,0,0,23.725,24.9,-50.37419161,50.47993334,268.25,3.6,26.34039418,270,23.242,69.6669
Year 1 Sep 12 04:00,0,0,23.625,24.65,-38.71517528,63.77807326,284,3.575,25.86320633,270,23.242,69.6669
Year 1 Sep 12 05:00,0,0,23.825,24.45,-25.83700668,72.84218597,240.5,4.65,25.34647126,270,23.242,69.6669
Year 1 Sep 12 06:00,0,0,24.05,24.55,-12.37711163,79.77597842,233.25,4.1,25.4572532,270,23.242,69.6669
Year 1 Sep 12 07:00,4,2.25,24.1,25.125,1.36399684,85.72886073,240.5,3.425,25.70851513,270,23.242,69.6669
Year 1 Sep 12 08:00,37.5,97.5,24.175,26.275,15.21089957,91.46173644,246.5,2.925,26.63526836,270,23.242,69.6669
Year 1 Sep 12 09:00,107.25,432.5,23.975,27.65,29.01738954,97.70343031,245.75,3.7,28.77376816,270,23.242,69.6669
Year 1 Sep 12 10:00,132.25,657,23.825,29.125,42.58564803,105.5399612,245,4.75,30.55036125,270,23.242,69.6669
Year 1 Sep 12 11:00,196.25,645.25,23.65,30.325,55.4935599,117.2841525,247.25,6.275,32.04629937,270,23.242,69.6669
Year 1 Sep 12 12:00,342.5,428.5,23.75,31.275,66.47412828,138.8710387,257.75,7,33.49445118,270,23.242,69.6669
Year 1 Sep 12 13:00,445.75,262.25,24.1,31.65,71.62501415,178.8463174,271.5,7.475,35.01444364,270,23.242,69.6669
Year 1 Sep 12 14:00,424,132.5,24.575,31.625,66.91518226,219.6136649,288.5,7.3,36.76422676,270,23.242,69.6669
Year 1 Sep 12 15:00,424.25,221.75,24.7,31.15,56.10057215,241.9523456,297.5,7.5,39.30632811,270,23.242,69.6669
Year 1 Sep 12 16:00,346.5,199.5,24.7,30.475,43.24613284,253.9984989,300.5,7.3,39.93436407,270,23.242,69.6669
Year 1 Sep 12 17:00,238,147,24.4,29.625,29.69749288,261.9577251,295,7.2,38.64361894,270,23.242,69.6669
Year 1 Sep 12 18:00,115.5,52.5,24.075,28.875,15.89728344,268.247643,287.75,6.225,35.11361695,270,23.242,69.6669
Year 1 Sep 12 19:00,31.5,33,23.625,27.95,2.048878736,273.9874896,277.75,5.225,33.5013315,270,23.242,69.6669
Year 1 Sep 12 20:00,0,0,23.275,27.025,-11.70106425,279.9130779,271.25,3.725,30.01666196,270,23.242,69.6669
Year 1 Sep 12 21:00,0,0,23.125,26.05,-25.18039399,286.7761666,264,3,28.84956071,270,23.242,69.6669
Year 1 Sep 12 22:00,0,0,23.25,25.35,-38.0982506,295.6960402,258.25,2.45,27.94708773,270,23.242,69.6669
Year 1 Sep 12 23:00,0,0,23.375,24.9,-49.84258861,308.7117195,250.25,2.675,27.19720674,270,23.242,69.6669
Year 1 Sep 13 00:00,0,0,23.775,24.95,-58.99362299,329.3090456,242.75,2.725,26.74194108,270,23.242,69.6669
Year 1 Sep 13 01:00,0,0,24.05,25.15,-63.19783011,8.318277857,233.5,3.375,26.37167473,270,23.242,69.6669
Year 1 Sep 13 02:00,0,0,24.25,25.35,-59.63272106,29.90296108,226.5,3.825,26.38851008,270,23.242,69.6669
Year 1 Sep 13 03:00,0,0,24.225,25.175,-50.57675937,51.00631836,219.75,4.725,26.16285598,270,23.242,69.6669
Year 1 Sep 13 04:00,0,0,24.05,24.875,-38.85325548,64.24911215,220.25,4.925,25.9179104,270,23.242,69.6669
Year 1 Sep 13 05:00,0,0,23.25,23.9,-25.93594241,73.26416079,224,2.5,25.59177585,270,23.242,69.6669
Year 1 Sep 13 06:00,0,0,23.375,24.05,-12.4532365,80.16997201,239.25,2.75,25.30942805,270,23.242,69.6669
Year 1 Sep 13 07:00,4.25,2.75,23.8,24.8,1.299360436,86.11583169,259,4.075,25.43400708,270,23.242,69.6669
Year 1 Sep 13 08:00,40.25,67.75,24.125,26.05,15.14822965,91.86303633,234.75,4.85,26.44991695,270,23.242,69.6669
Year 1 Sep 13 09:00,118.75,314.75,24.275,27.225,28.94624619,98.14479831,240,5.15,28.40325698,270,23.242,69.6669
Year 1 Sep 13 10:00,160.5,549.5,24.15,28.475,42.49090852,106.0576191,242.75,5.05,30.26359737,270,23.242,69.6669
Year 1 Sep 13 11:00,234.5,531.5,23.95,29.4,55.34769149,117.9272965,280.25,5,31.81396907,270,23.242,69.6669
Year 1 Sep 13 12:00,318.25,455.75,23.975,30.275,66.22471162,139.615356,290,5.3,33.08154617,270,23.242,69.6669
Year 1 Sep 13 13:00,319.5,521.5,24.225,30.8,71.25186575,179.1358566,309.25,6.225,34.18081486,270,23.242,69.6669
Year 1 Sep 13 14:00,316.25,529,24.675,31.125,66.5572724,219.2355401,298.75,7.475,37.57757635,270,23.242,69.6669
Year 1 Sep 13 15:00,338.75,397.25,25.025,30.975,55.80832972,241.4868435,310.25,8.7,39.78162921,270,23.242,69.6669
Year 1 Sep 13 16:00,341.75,220.25,25.175,30.675,42.99354289,253.5873528,301,9.45,39.25270092,270,23.242,69.6669
Year 1 Sep 13 17:00,238.75,276.5,24.825,30,29.46450318,261.5949423,310.25,9.45,40.05050888,270,23.242,69.6669
Year 1 Sep 13 18:00,141.25,161.75,24.25,29.275,15.67169052,267.9143917,292.5,8.725,37.68279341,270,23.242,69.6669
Year 1 Sep 13 19:00,33.5,50.5,23.575,28.275,1.822004303,273.6676184,300.75,7.675,33.99930365,270,23.242,69.6669
Year 1 Sep 13 20:00,0,0,23.025,27.25,-11.93699297,279.5932782,296.25,6.425,30.00425909,270,23.242,69.6669
Year 1 Sep 13 21:00,0,0,22.675,26.1,-25.43409023,286.4457265,317,5.425,28.51430424,270,23.242,69.6669
Year 1 Sep 13 22:00,0,0,22.75,25.2,-38.38104919,295.3510314,296.5,4.525,27.73473971,270,23.242,69.6669
Year 1 Sep 13 23:00,0,0,22.95,24.55,-50.1687938,308.3769293,257.75,3.55,27.05791072,270,23.242,69.6669
Year 1 Sep 14 00:00,0,0,23.225,24.4,-59.36933054,329.1116217,158,2.4,26.65681087,270,23.242,69.6669
Year 1 Sep 14 01:00,0,0,23.3,24.325,-63.57781426,8.433995524,76.25,1.275,26.59652156,270,23.242,69.6669
Year 1 Sep 14 02:00,0,0,23.3,24.375,-59.92898266,30.40739138,14.75,0.25,26.4260143,270,23.242,69.6669
Year 1 Sep 14 03:00,0,0,23.075,24.1,-50.77745071,51.53917815,44.25,0,26.29821736,270,23.242,69.6669
Year 1 Sep 14 04:00,0,0,23,23.85,-38.98972811,64.7236234,105.5,0.3,25.89593089,270,23.242,69.6669
Year 1 Sep 14 05:00,0,0,22.7,23.5,-26.03381231,73.68827544,199,2.2,25.23682068,270,23.242,69.6669
Year 1 Sep 14 06:00,0,0,22.675,24,-12.52887442,80.56551532,225.75,2.575,25.052679,270,23.242,69.6669
Year 1 Sep 14 07:00,0,0,22.7,24.95,1.2346165,86.50406875,235,2.575,25.22067637,270,23.242,69.6669
Year 1 Sep 14 08:00,25.25,91.5,23,26.1,15.08480673,92.26542548,245.5,2.75,26.36903341,270,23.242,69.6669
Year 1 Sep 14 09:00,119.5,379.25,23.175,27.15,28.87359044,98.58700998,266.75,3.4,28.52173244,270,23.242,69.6669
Year 1 Sep 14 10:00,182.25,457,23.275,28.225,42.39369505,106.5753809,287.25,4.05,30.30433765,270,23.242,69.6669
Year 1 Sep 14 11:00,214,580,23.15,29.175,55.19815731,118.5676712,309.25,4.8,31.63255467,270,23.242,69.6669
Year 1 Sep 14 12:00,298,519,23.175,30.15,65.97110214,140.3472956,318,5.225,32.94129636,270,23.242,69.6669
Year 1 Sep 14 13:00,422.25,329.75,23.2,30.775,70.87684714,179.4162703,322,5.675,34.45660348,270,23.242,69.6669
Year 1 Sep 14 14:00,341,485.5,23.275,31.125,66.19718988,218.867198,317,6.025,37.9779375,270,23.242,69.6669
Year 1 Sep 14 15:00,418.25,253.25,23.3,30.9,55.51330197,241.0271629,316.5,6.7,39.98568225,270,23.242,69.6669
Year 1 Sep 14 16:00,339,177,23.525,30.275,42.73854809,253.1784581,312.5,7.2,39.68720359,270,23.242,69.6669
Year 1 Sep 14 17:00,243.5,191,23.525,29.425,29.22964319,261.2327862,314,7.675,39.29482234,270,23.242,69.6669
Year 1 Sep 14 18:00,138.75,168.75,23.575,28.75,15.44472522,267.5809023,309.75,7.5,38.05592799,270,23.242,69.6669
Year 1 Sep 14 19:00,31.5,42,23.45,28.15,1.594200863,273.3468845,309.5,6.95,33.92440228,270,23.242,69.6669
Year 1 Sep 14 20:00,0,0,23.325,27.85,-12.17345792,279.2719758,305.5,5.9,30.12234897,270,23.242,69.6669
Year 1 Sep 14 21:00,0,0,23.075,27.5,-25.68799404,286.112918,307,4.925,29.31241785,270,23.242,69.6669
Year 1 Sep 14 22:00,0,0,23.075,27.175,-38.66386263,295.0023105,302,3.95,28.63223561,270,23.242,69.6669
Year 1 Sep 14 23:00,0,0,23.1,26.575,-50.49517261,308.0366263,294.75,3.4,28.12866306,270,23.242,69.6669
Year 1 Sep 15 00:00,0,0,23.25,25.95,-59.74595822,328.9095489,273.5,3,27.50725313,270,23.242,69.6669
Year 1 Sep 15 01:00,0,0,23.375,25.125,-63.95855217,8.553039722,252.75,2.9,26.86519369,270,23.242,69.6669
Year 1 Sep 15 02:00,0,0,23.4,24.375,-60.22407341,30.92255645,230.75,2.825,26.37088982,270,23.242,69.6669
Year 1 Sep 15 03:00,0,0,23.175,23.675,-50.97620422,52.07837171,222,2.95,25.74030628,270,23.242,69.6669
Year 1 Sep 15 04:00,0,0,22.95,23.35,-39.12458188,65.2014508,217.25,2.85,25.22615395,270,23.242,69.6669
Year 1 Sep 15 05:00,0,0,21.925,23.075,-26.13063413,74.11439385,273.75,3.175,24.87512713,270,23.242,69.6669
Year 1 Sep 15 06:00,0,0,21.075,23.375,-12.60406008,80.96248628,277.25,2.925,24.56851749,270,23.242,69.6669
Year 1 Sep 15 07:00,3.5,1.25,21.35,24.325,1.169719963,86.89345347,261.5,2.95,24.96885546,270,23.242,69.6669
Year 1 Sep 15 08:00,36.5,89,22.1,25.8,15.02057972,92.66877739,250.5,3.225,26.2064728,270,23.242,69.6669
Year 1 Sep 15 09:00,123.25,353.25,23.725,27.4,28.79936998,99.02991382,255.5,4.5,28.34162907,270,23.242,69.6669
Year 1 Sep 15 10:00,178.75,458.75,25.1,28.85,42.29396366,107.093039,268.5,5.95,30.12465756,270,23.242,69.6669
Year 1 Sep 15 11:00,189.5,651.25,25.925,29.8,55.04495039,119.2049715,287.75,7.425,31.47530115,270,23.242,69.6669
Year 1 Sep 15 12:00,259.75,589.75,25.425,30.3,65.71339568,141.0667205,296.75,8.025,32.44655925,270,23.242,69.6669
Year 1 Sep 15 13:00,338.5,422.25,24.3,30.325,70.50007788,179.6877251,301,8.25,33.33750407,270,23.242,69.6669
Year 1 Sep 15 14:00,419.75,126.25,22.65,30.225,65.83509428,218.5082206,295.25,7.925,35.26611195,270,23.242,69.6669
Year 1 Sep 15 15:00,417,212,21.675,30.05,55.21564606,240.5732571,292.25,7.875,37.7216245,270,23.242,69.6669
Year 1 Sep 15 16:00,325.75,303,21.2,30,42.48128303,252.7718614,288.25,7.9,40.26591537,270,23.242,69.6669
Year 1 Sep 15 17:00,193.75,406.5,21.625,29.85,28.99303733,260.8713112,291.5,8.2,42.32678072,270,23.242,69.6669
Year 1 Sep 15 18:00,136.5,237.5,21.95,29.575,15.21650962,267.2472235,291.5,8.15,40.08914753,270,23.242,69.6669
Year 1 Sep 15 19:00,33,101.5,22.45,29.05,1.365592796,273.025329,294.75,8.1,35.83480397,270,23.242,69.6669
Year 1 Sep 15 20:00,0,0,22.45,28.375,-12.41032886,278.9492021,293.75,7.425,30.81778671,270,23.242,69.6669
Year 1 Sep 15 21:00,0,0,22.55,27.525,-25.94196578,285.7777544,295.25,6.825,29.46719858,270,23.242,69.6669
Year 1 Sep 15 22:00,0,0,22.45,26.775,-38.94653884,294.6498468,292.25,5.875,28.67660014,270,23.242,69.6669
Year 1 Sep 15 23:00,0,0,22.625,26.15,-50.82156447,307.6906696,292.5,5.15,28.11779329,270,23.242,69.6669
Year 1 Sep 16 00:00,0,0,22.625,25.7,-60.12336877,328.7025666,288.5,4.25,27.42749423,270,23.242,69.6669
Year 1 Sep 16 01:00,0,0,22.825,25.3,-64.33993336,8.675526048,290.75,3.85,26.94663963,270,23.242,69.6669
Year 1 Sep 16 02:00,0,0,22.75,24.75,-60.51787764,31.44850743,292.75,3.425,26.38509631,270,23.242,69.6669
Year 1 Sep 16 03:00,0,0,22.7,24,-51.17296152,52.62375154,299.75,3.525,25.78293587,270,23.242,69.6669
Year 1 Sep 16 04:00,0,0,22.1,23.35,-39.2578084,65.6824357,299,3.375,25.1151636,270,23.242,69.6669
Year 1 Sep 16 05:00,0,0,22.725,23.65,-26.22642772,74.54237903,328,2.925,25.0280103,270,23.242,69.6669
Year 1 Sep 16 06:00,0,0,23.45,24.025,-12.67882946,81.3607623,305.75,2.425,25.08400804,270,23.242,69.6669
Year 1 Sep 16 07:00,4.25,2.5,23.525,24.775,1.104625225,87.2838668,270.25,2.825,25.54431466,270,23.242,69.6669
Year 1 Sep 16 08:00,32,144,23.35,26.2,14.95549787,93.07296476,234.25,3.675,26.59530862,270,23.242,69.6669
Year 1 Sep 16 09:00,79.75,606.25,22.775,27.65,28.72353383,99.47335729,233.25,5.175,28.53728959,270,23.242,69.6669
Year 1 Sep 16 10:00,97.25,791.5,22.225,29.05,42.1916732,107.6103854,248.75,6.5,30.17607792,270,23.242,69.6669
Year 1 Sep 16 11:00,142.75,783.75,21.8,29.85,54.8880687,119.8388973,283,7.55,31.46339007,270,23.242,69.6669
Year 1 Sep 16 12:00,222.5,677.5,22,30.375,65.45169204,141.773513,299,7.8,32.41930281,270,23.242,69.6669
Year 1 Sep 16 13:00,342.75,485.75,22.475,30.5,70.12167773,179.9503838,307.75,8.025,33.62690616,270,23.242,69.6669
Year 1 Sep 16 14:00,457,271.75,23.125,30.575,65.47114394,218.1582017,297.25,8.25,36.40904899,270,23.242,69.6669
Year 1 Sep 16 15:00,415.75,212,23.45,30.375,54.91551994,240.1250714,294.5,9.125,37.58667943,270,23.242,69.6669
Year 1 Sep 16 16:00,339.5,226.5,23.575,30.225,42.22188395,252.367604,286.75,9.85,38.4342307,270,23.242,69.6669
Year 1 Sep 16 17:00,237,252.75,23.45,29.75,28.75481151,260.5105689,290.75,10,39.01038296,270,23.242,69.6669
Year 1 Sep 16 18:00,127,248.75,23.4,29.225,14.98716705,266.9134029,281,9.325,38.52322592,270,23.242,69.6669
Year 1 Sep 16 19:00,29,34,23.4,28.275,1.136305502,272.702993,274,7.825,33.3898742,270,23.242,69.6669
Year 1 Sep 16 20:00,0,0,23.475,27.25,-12.6474747,278.624989,254.25,5.6,30.0779007,270,23.242,69.6669
Year 1 Sep 16 21:00,0,0,23.275,26.1,-26.19586501,285.4402502,243.5,3.875,28.97079213,270,23.242,69.6669
Year 1 Sep 16 22:00,0,0,23.05,25.35,-39.22892461,294.2936117,227,2.75,27.99617425,270,23.242,69.6669
Year 1 Sep 16 23:00,0,0,22.625,25.05,-51.14780693,307.338917,224.25,2.725,27.425554,270,23.242,69.6669
Year 1 Sep 17 00:00,0,0,22.275,25.375,-60.50142318,328.4904025,220.5,3.025,27.09025227,270,23.242,69.6669
Year 1 Sep 17 01:00,0,0,21.9,25.65,-64.72184711,8.801575396,239.25,3.7,26.77219041,270,23.242,69.6669
Year 1 Sep 17 02:00,0,0,21.875,25.775,-60.81028062,31.98529029,264,3.9,26.6690987,270,23.242,69.6669
Year 1 Sep 17 03:00,0,0,21.975,25.275,-51.36766731,53.17516373,306,3.9,26.3663528,270,23.242,69.6669
Year 1 Sep 17 04:00,0,0,22.45,24.575,-39.38940214,66.16641707,329.25,3.375,25.90160792,270,23.242,69.6669
Year 1 Sep 17 05:00,0,0,22.6,23.65,-26.32121498,74.97209314,252,2.075,25.61394521,270,23.242,69.6669
Year 1 Sep 17 06:00,0,0,22.675,23.85,-12.75321978,81.76022026,229.5,1.625,25.47560779,270,23.242,69.6669
Year 1 Sep 17 07:00,1.5,0,23.15,24.6,1.039286233,87.67518916,228,1.975,25.68789631,270,23.242,69.6669
Year 1 Sep 17 08:00,29.75,20.75,23.6,26,14.88951077,93.47785952,225.5,2.625,26.22428295,270,23.242,69.6669
Year 1 Sep 17 09:00,128.75,110.5,23.925,27.525,28.64603244,99.91718689,225,3.55,28.53683701,270,23.242,69.6669
Year 1 Sep 17 10:00,215.75,269,23.7,29.25,42.08678547,108.1272116,237.75,4.325,31.07760729,270,23.242,69.6669
Year 1 Sep 17 11:00,210.75,573.25,23.225,30.675,54.72751522,120.4691538,263,4.875,32.46694996,270,23.242,69.6669
Year 1 Sep 17 12:00,234.25,676.5,22.425,31.825,65.18609488,142.467574,298.5,5.075,33.84671862,270,23.242,69.6669
Year 1 Sep 17 13:00,453.75,299.75,21.9,32.1,69.74176664,180.204405,326.75,5.4,35.668859,270,23.242,69.6669
Year 1 Sep 17 14:00,454.5,276.75,21.725,31.575,65.10549591,217.8167478,336.75,5.95,38.32401501,270,23.242,69.6669
Year 1 Sep 17 15:00,406.5,184,22.15,30.05,54.61308223,239.6825447,317.75,6.925,38.57142855,270,23.242,69.6669
Year 1 Sep 17 16:00,306.75,101.75,22.675,28.325,41.96048859,251.9657227,279.5,7.95,36.09417604,270,23.242,69.6669
Year 1 Sep 17 17:00,209,78.25,23.1,26.625,28.51509311,260.1506084,236,8.725,33.64911767,270,23.242,69.6669
Year 1 Sep 17 18:00,107,46.75,23.125,25.6,14.75682204,266.5794869,208.5,8.675,31.18129064,270,23.242,69.6669
Year 1 Sep 17 19:00,26.5,24.5,22.8,25.025,0.906465316,272.3799172,202.25,7.925,29.54215815,270,23.242,69.6669
Year 1 Sep 17 20:00,0,0,22.325,24.975,-12.8847636,278.299369,219.25,6.5,27.02294229,270,23.242,69.6669
Year 1 Sep 17 21:00,0,0,22.125,24.85,-26.44955058,285.1004214,243.75,5.125,26.49643764,270,23.242,69.6669
Year 1 Sep 17 22:00,0,0,22.1,24.875,-39.51086576,293.9335781,265,3.975,26.38547884,270,23.242,69.6669
Year 1 Sep 17 23:00,0,0,22.55,24.675,-51.47373563,306.9812251,270,3.4,26.17532948,270,23.242,69.6669
Year 1 Sep 18 00:00,0,0,22.925,24.675,-60.87998054,328.2727718,262.5,3.15,25.83267136,270,23.242,69.6669
Year 1 Sep 18 01:00,0,0,23.15,24.475,-65.10418248,8.931314239,244.25,3.1,25.61022621,270,23.242,69.6669
Year 1 Sep 18 02:00,0,0,23.05,24.4,-61.10116872,32.53294544,228.5,2.875,25.58090714,270,23.242,69.6669
Year 1 Sep 18 03:00,0,0,22.85,24.025,-51.56026952,53.73244786,218.25,2.575,25.33090305,270,23.242,69.6669
Year 1 Sep 18 04:00,0,0,22.5,23.75,-39.51936046,66.65323162,219.75,2.05,25.05326382,270,23.242,69.6669
Year 1 Sep 18 05:00,0,0,22.7,23.625,-26.41501983,75.40339757,207.5,1.75,24.96348764,270,23.242,69.6669
Year 1 Sep 18 06:00,0,0,22.725,24.05,-12.82726943,82.16073659,209.75,1.775,24.76442268,270,23.242,69.6669
Year 1 Sep 18 07:00,2.75,0.75,23,24.725,0.973656565,88.06730041,220.25,1.875,25.03255783,270,23.242,69.6669
Year 1 Sep 18 08:00,33.5,79,23.55,26.025,14.82256853,93.88333283,208,2.125,26.07536681,270,23.242,69.6669
Year 1 Sep 18 09:00,128.75,284.25,24.15,27.45,28.56681778,100.3612482,168.5,2.05,28.43431168,270,23.242,69.6669
Year 1 Sep 18 10:00,216.25,284.5,24.225,29.15,41.97926528,108.6433091,97,1.925,30.98411794,270,23.242,69.6669
Year 1 Sep 18 11:00,269.75,408.5,23.825,30.65,54.56329791,121.0954518,19.25,1.525,33.2480073,270,23.242,69.6669
Year 1 Sep 18 12:00,363,273.25,22.8,32.125,64.91671138,143.1488216,0,1.325,35.59443409,270,23.242,69.6669
Year 1 Sep 18 13:00,322.25,524.25,21.75,32.875,69.36046472,180.4499434,0,1.15,37.17160323,270,23.242,69.6669
Year 1 Sep 18 14:00,449.5,258.5,21.125,33.15,64.73830605,217.4834771,0,1.325,41.55771153,270,23.242,69.6669
Year 1 Sep 18 15:00,399.5,155.75,21.375,32.6,54.30849204,239.2456093,79.5,1.475,43.26424018,270,23.242,69.6669
Year 1 Sep 18 16:00,297.25,128,22.325,31.8,41.69723605,251.5662494,184.75,1.875,42.88996926,270,23.242,69.6669
Year 1 Sep 18 17:00,135,35.5,23.575,30.7,28.27401084,259.7914764,272.5,2.3,37.71108969,270,23.242,69.6669
Year 1 Sep 18 18:00,120.75,84.25,24.425,29.875,14.52560022,266.2455207,311,2.775,39.08040393,270,23.242,69.6669
Year 1 Sep 18 19:00,16.5,5,24.675,28.95,0.676199422,272.0561421,309.5,3.05,33.47661641,270,23.242,69.6669
Year 1 Sep 18 20:00,0,0,24.175,28.025,-13.12206305,277.972375,279.25,3.25,31.130984,270,23.242,69.6669
Year 1 Sep 18 21:00,0,0,23.475,26.675,-26.70288071,284.7582851,253.5,3.15,29.76424763,270,23.242,69.6669
Year 1 Sep 18 22:00,0,0,22.625,25.55,-39.79220713,293.5697211,239.75,3.025,28.34973606,270,23.242,69.6669
Year 1 Sep 18 23:00,0,0,22.25,24.475,-51.7991844,306.6174497,245.25,2.85,27.49323479,270,23.242,69.6669
