1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Jul 29 02:00","0","0","25.3","29.1149755100359","25.9989923557929","-4.06028188628143"
"Year 1 Jul 29 03:00","0","0","25.125","28.9075127453578","25.7519363193629","-18.7882816269202"
"Year 1 Jul 29 04:00","0","0","25.025","28.7108625196935","25.4871132895416","-31.3994194020153"
"Year 1 Jul 29 05:00","0","0","25.75","28.5235425618319","25.8292182758205","-42.3233597977622"
"Year 1 Jul 29 06:00","0","0","26.375","28.3604960267463","26.1635406258674","-52.9119113361622"
"Year 1 Jul 29 07:00","10.75","26","26.875","28.2308630071058","26.6015811467351","-59.8479356074544"
"Year 1 Jul 29 08:00","63.75","103.5","27.45","28.1393828224399","27.5609715603789","-63.422247927566"
"Year 1 Jul 29 09:00","129","233.5","28.05","28.0963785544145","28.9858636547932","-62.9994924437049"
"Year 1 Jul 29 10:00","144","654.25","28.65","28.1194959686055","30.1175211081347","-57.1433471615255"
"Year 1 Jul 29 11:00","203.5","664.25","29.25","28.2166983659063","31.1200412507385","-45.6326084821198"
"Year 1 Jul 29 12:00","324.25","487","29.85","28.3767475662049","32.4264868189232","-30.110714264671"
"Year 1 Jul 29 13:00","317.5","571.25","30.45","28.5936178069022","33.3000995235433","-11.473897039944"
"Year 1 Jul 29 14:00","365.75","463.5","30.75","28.8569341911622","33.8971374357614","9.49041271685376"
"Year 1 Jul 29 15:00","423.25","259.5","30.725","29.1491604414699","34.0091313187837","30.9597924586096"
"Year 1 Jul 29 16:00","287","432","30.325","29.4369029211405","33.1506639904128","52.6237169894595"
"Year 1 Jul 29 17:00","278.5","145","29.6","29.6833139315597","32.3213957340764","70.5824597121298"
"Year 1 Jul 29 18:00","185","220.75","28.8","29.8596663461668","31.0278648383611","82.0959902928104"
"Year 1 Jul 29 19:00","71.5","28","28.15","29.9539433625696","29.5864489903998","85.898072790122"
"Year 1 Jul 29 20:00","0","0","27.7","29.9566406542247","28.4126953111612","81.1546567952518"
"Year 1 Jul 29 21:00","0","0","27.45","29.8752682216732","27.926835568197","69.325546314424"
"Year 1 Jul 29 22:00","0","0","27.4","29.7371295661159","27.6878378947858","53.2347118070401"
"Year 1 Jul 29 23:00","0","0","27.25","29.5753602444728","27.5041801802659","36.3556846781272"
"Year 1 Jul 30 00:00","0","0","26.975","29.4099856762131","27.3014448813043","21.1679976863387"
"Year 1 Jul 30 01:00","0","0","26.525","29.2505111637863","26.8989376538351","7.91443924456522"
"Year 1 Jul 30 02:00","0","0","26.1","29.0949391887759","26.662461116503","-3.62358916331251"
"Year 1 Jul 30 03:00","0","0","25.775","28.94001514092","26.4289896053447","-14.2099972647974"
"Year 1 Jul 30 04:00","0","0","25.7","28.7874909848045","26.0497078074906","-23.7839618170476"
"Year 1 Jul 30 05:00","0","0","26.375","28.6365405579074","26.4134165397789","-32.6936241766007"
"Year 1 Jul 30 06:00","0","0","26.45","28.4985568650007","26.4580281196935","-41.4826182187544"
"Year 1 Jul 30 07:00","8.25","7.5","26.625","28.3821864701742","26.5181253849637","-47.1815188420977"
"Year 1 Jul 30 08:00","56.75","88.75","27.075","28.2873066220106","27.2312768336985","-51.4497766636559"
"Year 1 Jul 30 09:00","137.75","327.75","28.025","28.2226243617438","29.0509952209318","-53.566288701711"
"Year 1 Jul 30 10:00","165.75","569.75","28.9","28.2230543925692","30.3282437568698","-51.0139467162895"
"Year 1 Jul 30 11:00","230","613","29.625","28.309390037807","31.6013839149001","-41.2900400378989"
"Year 1 Jul 30 12:00","409.25","327.25","29.8","28.4721544766994","32.936985716089","-26.0052466896076"
"Year 1 Jul 30 13:00","377.75","473.25","29.65","28.7017787149864","33.9373326151122","-5.4075267653426"
"Year 1 Jul 30 14:00","491.25","253.75","29.15","28.9845492685044","34.4078635257163","17.4919563663859"
"Year 1 Jul 30 15:00","439","136.5","28.85","29.287493601396","33.5790056465482","42.5600320027246"
"Year 1 Jul 30 16:00","393.25","197","28.5","29.5685676502081","32.6222724108425","64.4818077169603"
"Year 1 Jul 30 17:00","301.25","240.75","28.25","29.781955864566","31.7651600506504","79.3208753352145"
"Year 1 Jul 30 18:00","194.5","191.5","27.75","29.9155380926049","30.2994133806753","86.1587666403982"
"Year 1 Jul 30 19:00","89.5","204","27.225","29.9627994159372","28.9804013633364","85.5883177443871"
"Year 1 Jul 30 20:00","0","0","26.575","29.9198811920767","27.5782459813464","77.4070653292019"
"Year 1 Jul 30 21:00","0","0","26.175","29.7929899685498","26.9969935687186","62.8425335947931"
"Year 1 Jul 30 22:00","0","0","25.95","29.6081245396001","26.7349332229194","43.9620743704505"
"Year 1 Jul 30 23:00","0","0","26.125","29.3999227516781","26.7709932539219","24.3349455103809"
"Year 1 Jul 31 00:00","0","0","26.35","29.1977770722908","26.674446482617","6.36961620060997"
"Year 1 Jul 31 01:00","0","0","26.625","29.0145830545609","26.6737385919801","-8.29640689056099"
"Year 1 Jul 31 02:00","0","0","26.775","28.8517428852913","26.7106510743246","-19.9290772944362"
"Year 1 Jul 31 03:00","0","0","26.875","28.7093331877676","26.7248012567988","-28.7049142051273"
"Year 1 Jul 31 04:00","0","0","26.75","28.5891254280101","26.7162154446739","-35.7604188867029"
"Year 1 Jul 31 05:00","0","0","26.325","28.4842320981665","26.258653733748","-40.6651910675905"
"Year 1 Jul 31 06:00","0","0","26.875","28.384936068175","26.3856601254429","-44.7415903942963"
"Year 1 Jul 31 07:00","3.5","0.5","27.25","28.2908571738139","26.7786254216635","-49.8624405242418"
"Year 1 Jul 31 08:00","43.5","49.25","27.375","28.2113043871487","27.4998523241723","-52.8431619382093"
"Year 1 Jul 31 09:00","151","163.25","26.725","28.1619554331174","28.2917161699653","-52.6200577414677"
"Year 1 Jul 31 10:00","237.25","92.25","26.2","28.1543115015633","28.612540894662","-47.5022213988125"
"Year 1 Jul 31 11:00","349.5","139.75","25.875","28.1850835423117","29.4766880490823","-39.9735569957833"
"Year 1 Jul 31 12:00","424.25","153.25","26.475","28.2502529479544","30.712012456685","-30.5735782185151"
"Year 1 Jul 31 13:00","446.75","151.75","27.525","28.3658444779724","32.0314881114316","-19.1855507910807"
"Year 1 Jul 31 14:00","456.25","377.5","28.85","28.5415101510367","33.2623077188849","-4.64383980949069"
"Year 1 Jul 31 15:00","315.5","539","29.425","28.7824433233879","33.4517687432389","13.0340096335353"
"Year 1 Jul 31 16:00","317","422","29.5","29.051681979013","33.1132606457714","33.5342880249823"
"Year 1 Jul 31 17:00","299.25","273","28.825","29.3065634567867","32.4274182942907","52.9750482626175"
"Year 1 Jul 31 18:00","191.75","215.25","28.225","29.5118241481998","31.0446772719677","68.5188449457023"
"Year 1 Jul 31 19:00","87.75","69","27.575","29.6416174858384","29.4313036167507","76.1338842029812"
"Year 1 Jul 31 20:00","0","0","27.4","29.6736269237463","28.1156265899819","74.8597849257657"
"Year 1 Jul 31 21:00","0","0","27.175","29.6113964281111","27.7138909681245","64.4733807169094"
"Year 1 Jul 31 22:00","0","0","27.25","29.4828758015765","27.4379414799839","49.527291812345"
"Year 1 Jul 31 23:00","0","0","27.075","29.3282686688135","27.2943751052196","33.2594666200809"
"Year 1 Aug 01 00:00","0","0","27","29.1677529921163","27.052241086479","18.6289983823052"
"Year 1 Aug 01 01:00","0","0","26.7","29.0139478948437","26.9253034919585","5.51554903908174"
"Year 1 Aug 01 02:00","0","0","26.3","28.866192400925","26.6908491647166","-5.44919504106985"
"Year 1 Aug 01 03:00","0","0","25.975","28.7254934614846","26.1809263831917","-14.8311537478"
"Year 1 Aug 01 04:00","0","0","25.825","28.5845909993142","25.8323614829624","-23.5037586653029"
"Year 1 Aug 01 05:00","0","0","25.8","28.4359390363139","25.8901471831674","-32.094058300028"
"Year 1 Aug 01 06:00","0","0","25.875","28.2897885117805","25.860474570024","-40.6811240559724"
"Year 1 Aug 01 07:00","10.25","25.25","26.35","28.1573818514388","26.353518751704","-48.0066467235551"
"Year 1 Aug 01 08:00","63.25","110.75","27.325","28.0503172550521","27.4713834136289","-53.7660166488006"
"Year 1 Aug 01 09:00","123.25","296","28.5","27.9944997858538","29.2606029586366","-55.9360140650449"
"Year 1 Aug 01 10:00","122","743.5","29.625","28.0191027903052","30.7658548057575","-51.7379150475018"
"Year 1 Aug 01 11:00","208","644","30.425","28.138732044039","31.9827301724062","-40.2426690908835"
"Year 1 Aug 01 12:00","290.25","559.75","30.9","28.3390855330124","33.7184649026056","-22.3802788787751"
"Year 1 Aug 01 13:00","290.75","625.5","31","28.6089271224527","34.64555382144","0.543811023950548"
"Year 1 Aug 01 14:00","371","494.75","31","28.9406595315592","35.3617545112735","26.2055019317712"
"Year 1 Aug 01 15:00","465","295.75","30.925","29.2989286105908","35.7058635938424","53.3752937896971"
"Year 1 Aug 01 16:00","398.25","223.5","30.75","29.6543440556555","35.1946965522511","80.0843393629128"
"Year 1 Aug 01 17:00","291.25","146.75","30.475","29.9764374039051","33.7060450021511","102.602158592497"
"Year 1 Aug 01 18:00","173","82","29.95","30.2242230588848","32.4254139136415","117.340826914917"
"Year 1 Aug 01 19:00","86.25","79.5","29.2","30.369619798076","30.8113322583615","122.429754191311"
"Year 1 Aug 01 20:00","0","0","28.25","30.4085225766487","29.0953253772963","118.31006837894"
"Year 1 Aug 01 21:00","0","0","27.325","30.3396162335274","28.2466657263121","105.426261163431"
"Year 1 Aug 01 22:00","0","0","26.725","30.1860625691445","27.6452648963878","86.5715652294892"
"Year 1 Aug 01 23:00","0","0","26.45","29.9870233460749","27.4155975557556","64.8409789052084"
"Year 1 Aug 02 00:00","0","0","26.55","29.7734999960246","27.3222502143944","43.3772011262597"
"Year 1 Aug 02 01:00","0","0","26.75","29.5693163213267","27.195117498054","23.9588558069603"
"Year 1 Aug 02 02:00","0","0","26.8","29.3830994316321","27.0222481866498","7.64347959395746"
"Year 1 Aug 02 03:00","0","0","26.575","29.2131472223751","26.8205983225624","-5.61492874574493"
"Year 1 Aug 02 04:00","0","0","26.2","29.0546504272449","26.4349700902762","-16.442743790146"
"Year 1 Aug 02 05:00","0","0","25.575","28.9008470358836","26.089248462725","-25.7357164434"
"Year 1 Aug 02 06:00","0","0","25.7","28.7442214535491","26.1137533846825","-34.188082148762"
"Year 1 Aug 02 07:00","8.25","9","26.25","28.5947183096354","26.3274846290465","-43.056253257879"
"Year 1 Aug 02 08:00","57.25","62.5","27.15","28.4653864335149","27.4014587145967","-50.662058702797"
"Year 1 Aug 02 09:00","156","167","28.075","28.3792317949622","29.3080820890809","-55.0965301425901"
"Year 1 Aug 02 10:00","238.5","301.5","29.275","28.3736268223926","31.2108462948555","-52.7480330097531"
"Year 1 Aug 02 11:00","239.75","544.25","30.35","28.4765545573206","32.5821692245829","-42.2375330252472"
"Year 1 Aug 02 12:00","220.25","716.75","31.5","28.6801729359791","34.0836491661869","-24.46909514055"
"Year 1 Aug 02 13:00","266.25","672.25","32.175","28.9634895743507","35.6146162458542","-1.48986221845671"
"Year 1 Aug 02 14:00","264.25","683.5","32.525","29.3117855625598","36.2177192103546","25.589122421647"
"Year 1 Aug 02 15:00","337.25","477","32.15","29.7024849025393","36.1020574127647","53.8631250604815"
"Year 1 Aug 02 16:00","396.25","208.75","31.475","30.0775135691661","35.4978190937384","82.8709799250229"
"Year 1 Aug 02 17:00","301","244","30.475","30.4025634216229","34.4102758356441","106.274024836668"
"Year 1 Aug 02 18:00","194.25","204.5","29.6","30.6469792320535","32.9122066684842","121.940586000459"
"Year 1 Aug 02 19:00","90.5","105.5","28.8","30.7935985360709","31.1946347103004","127.57152951881"
"Year 1 Aug 02 20:00","0","0","28.15","30.8301537237361","29.3909925976756","123.146835622949"
"Year 1 Aug 02 21:00","0","0","27.4","30.7565084178404","28.5930203658135","109.041711220864"
"Year 1 Aug 02 22:00","0","0","26.825","30.5954076006724","28.0488745246083","89.2152674860875"
"Year 1 Aug 02 23:00","0","0","26.325","30.3898630973472","27.4450176858136","66.7849433509063"
"Year 1 Aug 03 00:00","0","0","26.2","30.1644304866701","27.164686538963","44.8894651538208"
"Year 1 Aug 03 01:00","0","0","26.05","29.9366773740758","26.9696203277285","23.7476562361441"
"Year 1 Aug 03 02:00","0","0","26","29.7169905251284","26.7071567468887","5.36176464477654"
"Year 1 Aug 03 03:00","0","0","25.775","29.5105381491012","26.3710930029429","-10.4636257036171"
"Year 1 Aug 03 04:00","0","0","25.625","29.3131152777406","26.2897466180059","-23.8435448020881"
"Year 1 Aug 03 05:00","0","0","25.15","29.12391339338","25.8822992616056","-35.2134834111452"
"Year 1 Aug 03 06:00","0","0","25.3","28.9429385807105","26.0063688205976","-44.9010354899836"
"Year 1 Aug 03 07:00","7.75","7.75","25.85","28.7758717410922","26.1259109691512","-54.563000178059"
"Year 1 Aug 03 08:00","53.5","100.25","26.75","28.6324036248233","26.9750489526417","-62.372814498609"
"Year 1 Aug 03 09:00","127.5","378","27.75","28.528494900962","28.6974243991266","-67.3244096843554"
"Year 1 Aug 03 10:00","195.25","488.75","28.9","28.4968252538625","30.3503487495965","-66.2333185947246"
"Year 1 Aug 03 11:00","303.75","331.75","29.95","28.5614392635545","32.2302541945931","-57.5697907717917"
"Year 1 Aug 03 12:00","239.25","679.25","30.875","28.7281077252755","33.682962455229","-41.1160621103907"
"Year 1 Aug 03 13:00","404.25","421.25","31.325","28.9853163968719","35.165882619747","-18.4527559894994"
"Year 1 Aug 03 14:00","493.75","283.5","31.4","29.3142678378846","36.2590281538915","9.03435484836788"
"Year 1 Aug 03 15:00","457.5","210.25","31.025","29.6960675439057","36.0648056476151","38.3547918430317"
"Year 1 Aug 03 16:00","392.5","297.5","30.375","30.076370485075","34.8363290098844","68.8989172592421"
"Year 1 Aug 03 17:00","300.25","239.25","29.6","30.3996460032514","33.1612906152854","93.485965011336"
"Year 1 Aug 03 18:00","192","231.5","28.95","30.6155088035369","31.7237520765153","107.184808651045"
"Year 1 Aug 03 19:00","90.75","114.75","28.425","30.7126546675991","30.2968016051013","109.119180397599"
"Year 1 Aug 03 20:00","0","0","28.075","30.7020621951751","28.8705460774101","101.233987253014"
"Year 1 Aug 03 21:00","0","0","27.625","30.5988827744439","28.5105614799405","85.7320534811428"
"Year 1 Aug 03 22:00","0","0","27.2","30.4326865712861","27.9701771349887","66.6294293257596"
"Year 1 Aug 03 23:00","0","0","26.725","30.2407474860508","27.3977695593352","47.0881080384542"
"Year 1 Aug 04 00:00","0","0","26.3","30.0349951785983","27.1554208580984","28.3439297789989"
"Year 1 Aug 04 01:00","0","0","25.825","29.825739945045","26.9873740972746","10.6884329694882"
"Year 1 Aug 04 02:00","0","0","25.475","29.62312985903","26.6808762708355","-4.66954616410599"
"Year 1 Aug 04 03:00","0","0","25.175","29.4308934788457","26.1798068608474","-17.9913909349001"
"Year 1 Aug 04 04:00","0","0","25.025","29.2420282536679","26.0171457857941","-29.8615077136276"
"Year 1 Aug 04 05:00","0","0","25.3","29.0532502953516","25.8811398869913","-40.6987998590111"
"Year 1 Aug 04 06:00","0","0","25.775","28.8760794989134","25.9177555288485","-51.1673969930669"
"Year 1 Aug 04 07:00","2.5","0.25","26.35","28.7158891679967","26.1265219781105","-60.338522373725"
"Year 1 Aug 04 08:00","35","103.25","27.175","28.5798077946962","27.2250962979961","-67.5092926548072"
"Year 1 Aug 04 09:00","141","362.25","27.925","28.4869497562021","29.0973221940069","-71.2342927336643"
"Year 1 Aug 04 10:00","242.75","272","28.7","28.4744245902429","30.8645129228216","-67.7546156852528"
"Year 1 Aug 04 11:00","279.25","446.75","29.275","28.5637895978109","32.0793981106757","-55.98304889549"
"Year 1 Aug 04 12:00","354.75","440.75","29.85","28.7446709210768","33.7003761056344","-37.2307503896249"
"Year 1 Aug 04 13:00","448","354","30.3","29.002334239797","34.989600998005","-14.143343933948"
"Year 1 Aug 04 14:00","364","481.75","30.55","29.326663026686","35.2935989932997","12.1928468157372"
"Year 1 Aug 04 15:00","463.25","239","30.45","29.6818782298764","35.2888362197685","39.3195861899733"
"Year 1 Aug 04 16:00","388.25","292.5","30.175","30.0189812914594","34.3736355043621","65.882517575969"
"Year 1 Aug 04 17:00","297","181","29.725","30.3048496768921","33.123216027208","86.5454664375411"
"Year 1 Aug 04 18:00","189.5","167.25","29.3","30.503684812042","31.7895556817968","98.5502977969003"
"Year 1 Aug 04 19:00","80","49.25","28.825","30.6051452227049","30.434607689731","101.044139149637"
"Year 1 Aug 04 20:00","0","0","28.475","30.6089746044376","29.2244865729467","94.8988064271938"
"Year 1 Aug 04 21:00","0","0","28.025","30.5283686124994","28.6231904006681","81.6748354950774"
"Year 1 Aug 04 22:00","0","0","27.6","30.3862776469464","28.1580859117166","64.9052253471834"
"Year 1 Aug 04 23:00","0","0","27.125","30.2128069012407","27.6944811712742","46.8847916566029"
"Year 1 Aug 05 00:00","0","0","26.775","30.0245901537982","27.2454611679798","29.5293961221023"
"Year 1 Aug 05 01:00","0","0","26.4","29.8309738520533","26.8867105155259","12.8125712706061"
"Year 1 Aug 05 02:00","0","0","26.075","29.634831421502","26.834217196311","-2.54483991396772"
"Year 1 Aug 05 03:00","0","0","25.7","29.4437682880683","26.3978770992165","-16.1531962249039"
"Year 1 Aug 05 04:00","0","0","25.45","29.2605532886146","25.906732388957","-27.7598103383123"
"Year 1 Aug 05 05:00","0","0","25.1","29.0751501297058","25.6562237195644","-38.3348616994665"
"Year 1 Aug 05 06:00","0","0","25.375","28.8880886108417","25.5848692393398","-48.9066532220806"
"Year 1 Aug 05 07:00","9.75","24.25","26.025","28.7113122509535","26.0120335318142","-59.4215566935667"
"Year 1 Aug 05 08:00","54.5","189.75","27.1","28.5586877001729","27.2461005445579","-68.0962926595111"
"Year 1 Aug 05 09:00","117.25","479","28","28.4601720094667","28.9466416236816","-72.6002012581672"
"Year 1 Aug 05 10:00","191.75","491.75","28.8","28.4449340682941","30.4362312605976","-69.4185159488165"
"Year 1 Aug 05 11:00","309.5","390","29.3","28.524815301214","31.7344894658367","-58.3946091708479"
"Year 1 Aug 05 12:00","445.5","268.75","29.775","28.6885283936552","33.1162298500367","-40.8107556891271"
"Year 1 Aug 05 13:00","440.25","363.75","30.05","28.9250695206977","33.9261419489147","-18.9495414052363"
"Year 1 Aug 05 14:00","296.25","621","30.325","29.2137321393831","34.5216335973859","5.29592491168365"
"Year 1 Aug 05 15:00","299","571","30.325","29.5287660578018","34.3693064490442","28.9873662066589"
"Year 1 Aug 05 16:00","280.25","502.5","30.225","29.8285632250508","33.7887224438986","52.4364933674281"
