1,"eplusout.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Jan 11 12:00","117.25","841.5","22.525","18.1702100365158","22.342820535602","-86.6414861369119"
"Year 1 Jan 11 13:00","117.75","859","24.225","18.3803162742405","23.9764091635412","-71.7350798364006"
"Year 1 Jan 11 14:00","115","844","25.25","18.7003517571667","25.0331625540812","-44.9705792978786"
"Year 1 Jan 11 15:00","106.5","794.5","26.325","19.0935861733692","25.7481631449695","-14.2155372088083"
"Year 1 Jan 11 16:00","97.25","672.75","26.3","19.5194945636017","25.651620858733","16.5755597984303"
"Year 1 Jan 11 17:00","81.5","408.5","25.9","19.9361683166409","25.0260786673549","44.7562119094787"
"Year 1 Jan 11 18:00","37.75","78","25.5","20.3036516335518","23.8200590030444","67.217715082993"
"Year 1 Jan 11 19:00","0","0","24.35","20.5783090108775","22.5998692346341","83.2831717031976"
"Year 1 Jan 11 20:00","0","0","22.95","20.7446965261566","21.7416358661671","91.1341519028449"
"Year 1 Jan 11 21:00","0","0","21.55","20.8138358460206","20.866055726392","91.2879072034771"
"Year 1 Jan 11 22:00","0","0","20.075","20.8050476050113","19.913375683198","85.8734712001586"
"Year 1 Jan 11 23:00","0","0","18.5","20.7309140216483","18.905736295492","76.5296043359669"
"Year 1 Jan 12 00:00","0","0","16.975","20.5971246190227","17.9046523503426","64.3912555346562"
"Year 1 Jan 12 01:00","0","0","16.3","20.4118809280159","17.2292667444685","49.2933601889499"
"Year 1 Jan 12 02:00","0","0","15.9","20.193743443997","16.7347293252908","30.8518571866628"
"Year 1 Jan 12 03:00","0","0","15.5","19.9563889506073","16.3058660935214","12.2490607302044"
"Year 1 Jan 12 04:00","0","0","14.65","19.7112302202703","15.7751164366653","-5.16363721851537"
"Year 1 Jan 12 05:00","0","0","13.65","19.4603688284033","15.1932839233311","-20.5812281018815"
"Year 1 Jan 12 06:00","0","0","12.65","19.2033957757802","14.6056549220194","-34.9921782600485"
"Year 1 Jan 12 07:00","0","0","12.325","18.9376314426153","14.1421588671169","-48.6150444845455"
"Year 1 Jan 12 08:00","33.5","55.75","12.15","18.6668542818265","14.1939528823983","-62.1808417599386"
"Year 1 Jan 12 09:00","107.75","301.25","12.025","18.4064604060736","15.2673423428902","-75.2431264465117"
"Year 1 Jan 12 10:00","133","590","14.925","18.1931228872965","17.2782787128981","-85.1661604996393"
"Year 1 Jan 12 11:00","118.5","775.25","18.75","18.0902528366004","19.6247814443601","-92.01229288935"
"Year 1 Jan 12 12:00","113","849","22.625","18.1286369963656","22.252718923637","-89.1809400285135"
"Year 1 Jan 12 13:00","118.75","859","24.275","18.324534709639","23.9879672810133","-75.9401629988088"
"Year 1 Jan 12 14:00","115.75","844.25","25.25","18.6404098753879","25.0449166205205","-48.8844525885623"
"Year 1 Jan 12 15:00","106.5","796","26.175","19.0372283792489","25.7407340235726","-17.4590315075965"
"Year 1 Jan 12 16:00","97.25","676.5","26.175","19.4682206019579","25.6531326753673","14.2587678043728"
"Year 1 Jan 12 17:00","81.25","416.75","25.95","19.8903544557464","25.0850730380168","43.0691894226911"
"Year 1 Jan 12 18:00","37","89.25","25.675","20.2653882644992","23.9060307534706","65.7427491828165"
"Year 1 Jan 12 19:00","0","0","24.4","20.5483246287453","22.6855640342356","82.4343590333026"
"Year 1 Jan 12 20:00","0","0","22.8","20.7221325268516","21.7515597170585","91.196020736112"
"Year 1 Jan 12 21:00","0","0","21.2","20.7960931661745","20.7608495537807","92.1248408551562"
"Year 1 Jan 12 22:00","0","0","19.825","20.7869996842629","19.8015678653421","86.9949313817479"
"Year 1 Jan 12 23:00","0","0","18.6","20.7096817077756","18.9106584290363","77.0044094018865"
"Year 1 Jan 13 00:00","0","0","17.325","20.5749771079466","18.0096099568136","63.9424161048962"
"Year 1 Jan 13 01:00","0","0","16.55","20.3931231293438","17.313287884218","48.7287702802654"
"Year 1 Jan 13 02:00","0","0","15.95","20.1797843439154","16.7368313952855","31.0812457743301"
"Year 1 Jan 13 03:00","0","0","15.35","19.9460724391673","16.1962524690599","13.0717633142725"
"Year 1 Jan 13 04:00","0","0","15.05","19.7006788738852","15.8034568611671","-4.36808105826308"
"Year 1 Jan 13 05:00","0","0","14.85","19.4514864618134","15.4872332984784","-20.8925433783208"
"Year 1 Jan 13 06:00","0","0","14.65","19.2040500919691","15.2088770319775","-35.6259218041919"
"Year 1 Jan 13 07:00","0","0","14.75","18.9632478731741","15.0765726307474","-48.6668526444767"
"Year 1 Jan 13 08:00","30.75","66.25","14.95","18.7398697542688","15.504962615902","-61.2620014711704"
"Year 1 Jan 13 09:00","102.25","325.75","15.15","18.5431411985513","17.1061134439554","-71.192719332778"
"Year 1 Jan 13 10:00","141.75","567.5","17.375","18.4121779865575","19.1926769550338","-76.2973799118307"
"Year 1 Jan 13 11:00","122","767.5","20.2","18.4010774529718","20.9844228932001","-75.8294762117974"
"Year 1 Jan 13 12:00","119","839.75","23.075","18.518772064016","23.1116353256745","-66.8488754809988"
"Year 1 Jan 13 13:00","118.25","862.5","24.625","18.7599423914199","24.6006857271094","-49.9242545816244"
"Year 1 Jan 13 14:00","113.25","853.5","25.65","19.0919900918386","25.5790221143382","-23.411864805336"
"Year 1 Jan 13 15:00","102.5","810","26.725","19.4866571954498","26.2648580600203","5.70222069555328"
"Year 1 Jan 13 16:00","96","686.75","26.775","19.908559595851","26.237736920915","34.3794026964963"
"Year 1 Jan 13 17:00","88","403.75","26.4","20.3226130618923","25.554302055166","60.2871626352075"
"Year 1 Jan 13 18:00","41.5","72.75","26.075","20.6811746649318","24.3176407680515","82.5456936366898"
"Year 1 Jan 13 19:00","0","0","24.575","20.9503713207455","22.8735834646634","97.2457679848766"
"Year 1 Jan 13 20:00","0","0","22.6","21.1049547458114","21.7237947479345","104.219236934174"
"Year 1 Jan 13 21:00","0","0","20.675","21.1503890385602","20.6098183550874","102.871503488728"
"Year 1 Jan 13 22:00","0","0","19.525","21.1055472230406","19.7437834366473","94.6807531006407"
"Year 1 Jan 13 23:00","0","0","18.55","20.9944009055601","18.9847330913942","81.0004426344428"
"Year 1 Jan 14 00:00","0","0","17.625","20.8332162873669","18.2559304867996","65.2826702581184"
"Year 1 Jan 14 01:00","0","0","16.95","20.6384891289976","17.6382127522283","48.1036803782833"
"Year 1 Jan 14 02:00","0","0","16.275","20.4213369327637","17.0617143923391","30.2762898834017"
"Year 1 Jan 14 03:00","0","0","15.65","20.189749765162","16.5146334627971","12.6648653882042"
"Year 1 Jan 14 04:00","0","0","15.05","19.9485832694241","15.989251530922","-4.30544158245727"
"Year 1 Jan 14 05:00","0","0","14.375","19.699744632692","15.4496792604646","-20.1998380345852"
"Year 1 Jan 14 06:00","0","0","13.75","19.4441979476489","14.9239927887152","-35.0474829193492"
"Year 1 Jan 14 07:00","0","0","13.975","19.1821186365927","14.7452784064326","-48.9100355077608"
"Year 1 Jan 14 08:00","33.5","56.25","14.4","18.9277947192005","15.2352120844789","-63.4323585678857"
"Year 1 Jan 14 09:00","107.5","305","14.875","18.7006461734863","16.9644942348098","-75.6700603801978"
"Year 1 Jan 14 10:00","136","592","17.325","18.5460982852305","19.0041053679126","-82.595765530943"
"Year 1 Jan 14 11:00","133.75","757.5","20.5","18.5181006585039","21.0834200938784","-83.4459435452229"
"Year 1 Jan 14 12:00","124.25","842","23.625","18.6291060974407","23.4160045088521","-75.1844574536839"
"Year 1 Jan 14 13:00","115.75","873.5","25.225","18.8758624386234","24.9326268030153","-57.6239991503468"
"Year 1 Jan 14 14:00","112.75","861","26.4","19.2223958805941","26.022609930544","-29.4763958598522"
"Year 1 Jan 14 15:00","106.5","809.5","27.525","19.6373104226994","26.8312623256003","1.43338845774419"
"Year 1 Jan 14 16:00","105.75","673.5","27.425","20.0829938115686","26.804605119449","32.3699390877824"
"Year 1 Jan 14 17:00","88.25","410.25","27","20.5232324040772","26.1101016357095","60.5031710657255"
"Year 1 Jan 14 18:00","42.25","76.5","26.525","20.9074374120486","24.9050466620838","84.6111364037969"
"Year 1 Jan 14 19:00","0","0","24.75","21.1980023537653","23.3084069552451","101.23903585532"
"Year 1 Jan 14 20:00","0","0","22.55","21.368053612505","21.9712693619603","109.749045698713"
"Year 1 Jan 14 21:00","0","0","20.35","21.418966642518","20.7090629973726","108.942181511921"
"Year 1 Jan 14 22:00","0","0","18.75","21.3667417388908","19.6501611629966","100.625626192684"
"Year 1 Jan 14 23:00","0","0","17.35","21.2351155022441","18.6850350750147","86.406392399576"
"Year 1 Jan 15 00:00","0","0","15.95","21.04229329742","17.7216984099029","69.1189082036267"
"Year 1 Jan 15 01:00","0","0","15.375","20.8051458826766","17.0943265686148","49.5996711045974"
"Year 1 Jan 15 02:00","0","0","15","20.5443553090391","16.6429235889398","27.7540850842366"
"Year 1 Jan 15 03:00","0","0","14.675","20.2722137168756","16.2375960488669","6.9924128345576"
"Year 1 Jan 15 04:00","0","0","14.375","20.0001688279851","15.812254506565","-11.9510017677819"
"Year 1 Jan 15 05:00","0","0","14","19.7324520443397","15.3141678288968","-28.8745706588601"
"Year 1 Jan 15 06:00","0","0","13.675","19.4663884115221","14.8217523700475","-43.7892975642951"
"Year 1 Jan 15 07:00","0","0","13.75","19.2004843868375","14.5891038234051","-57.6953407001115"
"Year 1 Jan 15 08:00","33.5","56","13.95","18.9442855332065","15.0007660561568","-71.8401173926799"
"Year 1 Jan 15 09:00","107.75","303","14.15","18.7112431850698","16.6209644406897","-83.5441789816698"
"Year 1 Jan 15 10:00","137.25","586.5","16.675","18.5455303551224","18.7256397739449","-90.2488529429269"
"Year 1 Jan 15 11:00","136.25","749.75","20.05","18.5050658495654","20.8570761634775","-91.5911127615472"
"Year 1 Jan 15 12:00","132","823.75","23.375","18.6053651607559","23.2095956475835","-83.4996901511988"
"Year 1 Jan 15 13:00","145.5","808.5","25.025","18.8452446472493","24.8702872175291","-66.0889387722459"
"Year 1 Jan 15 14:00","184","702.25","26.2","19.1902514320251","26.2841812601796","-37.7039985326305"
"Year 1 Jan 15 15:00","193","584.5","27.325","19.6125976515433","27.2230912450648","-5.41309784353318"
"Year 1 Jan 15 16:00","146.75","514.75","27.525","20.0789784469884","27.0707910484898","27.7744067364042"
"Year 1 Jan 15 17:00","100.25","324","27.35","20.5452851111045","26.2243039260062","57.7590735298283"
"Year 1 Jan 15 18:00","40","72","27.225","20.9505856416867","24.9010799582937","83.1215874647086"
"Year 1 Jan 15 19:00","0","0","25.625","21.2530225022799","23.4693376473346","99.9248929471675"
"Year 1 Jan 15 20:00","0","0","23.6","21.4303843985025","22.3772104877846","108.401668643882"
"Year 1 Jan 15 21:00","0","0","21.525","21.4949649375826","21.2659469794432","107.933341562612"
"Year 1 Jan 15 22:00","0","0","20.025","21.4663087511168","20.2980709650404","100.837402128928"
"Year 1 Jan 15 23:00","0","0","18.65","21.3663863618302","19.4320017817668","88.2050713807833"
"Year 1 Jan 16 00:00","0","0","17.325","21.2088291735243","18.6165116517631","73.1093297276932"
"Year 1 Jan 16 01:00","0","0","16.7","21.0103621475165","17.9852423169381","55.9198450531038"
"Year 1 Jan 16 02:00","0","0","16.3","20.7883352615209","17.4792927419111","36.8011329742899"
"Year 1 Jan 16 03:00","0","0","15.9","20.552928671468","17.0117360210577","17.9386079083239"
"Year 1 Jan 16 04:00","0","0","15.575","20.3117852297954","16.5901620177464","0.212032362477697"
"Year 1 Jan 16 05:00","0","0","15.2","20.0695859742336","16.1583833747878","-16.1211266208486"
"Year 1 Jan 16 06:00","0","0","14.875","19.8271780879672","15.7378419004602","-30.8148501567831"
"Year 1 Jan 16 07:00","0","0","14.575","19.5839154030342","15.398902570221","-43.9251272976824"
"Year 1 Jan 16 08:00","33.75","42.25","14.2","19.3447598394559","15.5975055712537","-56.6152803916827"
"Year 1 Jan 16 09:00","109.25","252.5","13.875","19.1199268765962","16.8935308288198","-67.5818749742319"
"Year 1 Jan 16 10:00","141.25","553","16.5","18.9480621033585","18.8928018151743","-74.867717347458"
"Year 1 Jan 16 11:00","141.25","733.75","20.1","18.8901175135068","21.0408157994273","-78.6176904322799"
"Year 1 Jan 16 12:00","132.75","824","23.7","18.9685321468943","23.5435249858762","-73.4704861441125"
"Year 1 Jan 16 13:00","164.75","768.25","25.35","19.1907232017455","25.3196291750579","-58.6733335170665"
"Year 1 Jan 16 14:00","249.5","552.25","26.35","19.5243996776247","26.8503223594197","-31.2654907456934"
"Year 1 Jan 16 15:00","270.25","350.75","27.35","19.945248837768","27.8513579786995","0.828635389810907"
"Year 1 Jan 16 16:00","196.5","313","27.45","20.4180321413016","27.5833186383999","34.2360575663072"
"Year 1 Jan 16 17:00","128.5","167.25","27.25","20.8922120152263","26.6552140172933","64.7641965567753"
"Year 1 Jan 16 18:00","41.5","27","27.05","21.2991546763737","25.2692267614899","90.6442375202511"
"Year 1 Jan 16 19:00","0","0","24.975","21.5984992435515","23.5503629061765","107.425344909678"
"Year 1 Jan 16 20:00","0","0","22.35","21.7622515347584","22.0548967901312","115.801298158228"
"Year 1 Jan 16 21:00","0","0","19.675","21.7958296969751","20.6697054165484","114.059228247634"
"Year 1 Jan 16 22:00","0","0","18.4","21.7174475120921","19.667033729198","104.253199915697"
"Year 1 Jan 16 23:00","0","0","17.6","21.5619689784873","18.8601142553059","87.0202415667226"
"Year 1 Jan 17 00:00","0","0","16.8","21.3542782086255","18.0957497543618","66.9110252834554"
"Year 1 Jan 17 01:00","0","0","16.45","21.1130747493632","17.5440123185373","46.0535186556821"
"Year 1 Jan 17 02:00","0","0","16.25","20.8573438104193","17.1294964412457","24.4412192531444"
"Year 1 Jan 17 03:00","0","0","16.05","20.5969974672467","16.7673082094733","4.28378832678275"
"Year 1 Jan 17 04:00","0","0","15.85","20.3398739639286","16.4395438349056","-13.8057271723317"
"Year 1 Jan 17 05:00","0","0","15.65","20.0893430944246","16.1365369965277","-29.6207141998056"
"Year 1 Jan 17 06:00","0","0","15.45","19.8459051328874","15.8523683589622","-43.1485833021061"
"Year 1 Jan 17 07:00","0","0","15.475","19.6147284337147","15.6451357912641","-55.9180291968459"
"Year 1 Jan 17 08:00","29.25","44.25","15.65","19.3969969043281","15.9398486362372","-67.6118213448888"
"Year 1 Jan 17 09:00","104.75","203.25","15.775","19.2005628519174","17.2330638607877","-77.2410469664108"
"Year 1 Jan 17 10:00","191.25","302.5","17.9","19.0583829003383","19.5951097869603","-82.7901288911286"
"Year 1 Jan 17 11:00","247.75","372.75","20.7","19.0300198321335","22.1617758222615","-83.1510646241974"
"Year 1 Jan 17 12:00","275.5","445.75","23.5","19.1484010670859","24.5751450640943","-73.2435139729892"
"Year 1 Jan 17 13:00","244.75","622.25","25.175","19.4183439160221","26.3159098075125","-52.9111038472219"
"Year 1 Jan 17 14:00","172.5","754.25","26.4","19.8019859121554","27.1719163061292","-22.2688792566127"
"Year 1 Jan 17 15:00","108","803.75","27.675","20.254780877338","27.5407583630198","11.4148400102006"
"Year 1 Jan 17 16:00","98.75","688","28.075","20.7258211127454","27.5522648577552","43.1137145277943"
"Year 1 Jan 17 17:00","87","429.75","28.1","21.1767982840048","26.9998919633293","70.4309652573215"
"Year 1 Jan 17 18:00","40.75","112.5","28.175","21.5632958929955","25.8009113512404","94.2633752054328"
"Year 1 Jan 17 19:00","0","0","26.55","21.8618751764056","24.319864764173","109.830459618291"
"Year 1 Jan 17 20:00","0","0","24.35","22.0425740166222","23.1507571336513","118.076292542868"
"Year 1 Jan 17 21:00","0","0","22.15","22.1111892330943","21.975451722848","117.524204789312"
"Year 1 Jan 17 22:00","0","0","21.15","22.0850094562122","21.2179263873423","109.787035399992"
"Year 1 Jan 17 23:00","0","0","20.55","21.9937309372129","20.7033303432637","95.5398635953718"
"Year 1 Jan 18 00:00","0","0","19.95","21.8602813334531","20.2154272055702","79.3066451811063"
"Year 1 Jan 18 01:00","0","0","19.2","21.7030966328717","19.6988095678094","63.0336554336629"
"Year 1 Jan 18 02:00","0","0","18.4","21.5303819228091","19.1658882726421","47.4775879206787"
"Year 1 Jan 18 03:00","0","0","17.6","21.3453772187839","18.5759071000793","32.5361957870014"
"Year 1 Jan 18 04:00","0","0","16.8","21.1493125703288","17.9980300327641","17.7468912465083"
"Year 1 Jan 18 05:00","0","0","16","20.9409529072883","17.3843069088253","3.15796950643213"
"Year 1 Jan 18 06:00","0","0","15.2","20.7193155284456","16.7870055916323","-11.1348785876149"
"Year 1 Jan 18 07:00","0","0","15.9","20.4855613585143","16.6298956737375","-25.5164518240443"
"Year 1 Jan 18 08:00","34.5","57","17.1","20.2525644573328","17.2693314855151","-40.2276632927411"
"Year 1 Jan 18 09:00","108.75","306.5","18.3","20.0496315765461","19.2405597670179","-53.4848716441046"
"Year 1 Jan 18 10:00","128.5","605","20.475","19.9285513560637","21.3987051605247","-60.9025909308448"
"Year 1 Jan 18 11:00","103.5","806.5","22.9","19.9380697308109","23.1852974730001","-60.0254863658868"
"Year 1 Jan 18 12:00","116.25","847.75","25.375","20.0833493071843","25.176786955274","-50.2055228436308"
"Year 1 Jan 18 13:00","123","857.25","27.2","20.3450018227917","26.8169421490221","-31.3369647272129"
"Year 1 Jan 18 14:00","113.5","855","28.8","20.7001847292709","28.0293967904119","-5.04810795821988"
"Year 1 Jan 18 15:00","84.5","842","30.4","21.1245224579181","28.7061373778934","24.2290104740362"
"Year 1 Jan 18 16:00","83.5","723.25","30.575","21.582629420096","28.7263565110277","53.4851552808731"
"Year 1 Jan 18 17:00","77.5","462.75","30.35","22.0347862527004","28.2722572617525","80.3735288671979"
"Year 1 Jan 18 18:00","41.75","117","30.075","22.4309764113626","27.329325620645","104.479848869407"
"Year 1 Jan 18 19:00","0","0","28.275","22.7474054962627","25.8425277358448","121.234501683958"
"Year 1 Jan 18 20:00","0","0","26.05","22.9548046098676","24.5815268296566","130.929833819346"
"Year 1 Jan 18 21:00","0","0","23.775","23.0507258274964","23.3314700906935","131.493025834122"
"Year 1 Jan 18 22:00","0","0","22.6","23.0461409446318","22.4520932459601","124.443583097487"
"Year 1 Jan 18 23:00","0","0","21.8","22.9690088449292","21.7623085663014","110.285867501356"
"Year 1 Jan 19 00:00","0","0","21","22.8402638172206","21.1165347255813","93.3700893207158"
"Year 1 Jan 19 01:00","0","0","20.2","22.6778420121266","20.51029046862","75.5566954048741"
"Year 1 Jan 19 02:00","0","0","19.4","22.4920935061685","19.9169092053668","57.8374808689785"
"Year 1 Jan 19 03:00","0","0","18.6","22.2899810992715","19.3248508539602","40.4391028037573"
"Year 1 Jan 19 04:00","0","0","17.725","22.074391071789","18.7151222925948","23.5931425710601"
"Year 1 Jan 19 05:00","0","0","16.9","21.8475971366207","18.0701122176918","7.1043193505465"
"Year 1 Jan 19 06:00","0","0","16.025","21.6086109834648","17.3716713081158","-8.92444945386514"
"Year 1 Jan 19 07:00","0","0","15.8","21.3558311092107","16.9757858343219","-24.644184047521"
"Year 1 Jan 19 08:00","34.5","56.5","15.8","21.0952240005326","17.2841191683648","-40.2857747603389"
"Year 1 Jan 19 09:00","111.25","298.5","15.8","20.8451703255236","18.8323604771152","-53.7011874283143"
"Year 1 Jan 19 10:00","136.5","583.75","17.6","20.6590980887759","20.6790133807146","-63.1238750338735"
"Year 1 Jan 19 11:00","105.75","799.5","20","20.588099051874","22.0897647829252","-66.2906318523301"
"Year 1 Jan 19 12:00","118.25","843.25","22.4","20.6354064765196","23.7911840240089","-60.9452072888891"
"Year 1 Jan 19 13:00","121","863","24.05","20.7909813260735","25.226128839874","-48.5942501864684"
"Year 1 Jan 19 14:00","114.75","860.75","25.45","21.0369680119584","26.3312015970017","-29.5584367505057"
"Year 1 Jan 19 15:00","106.25","817.75","26.85","21.3480960535287","27.0715208985108","-6.18898148714461"
"Year 1 Jan 19 16:00","109.75","679.5","26.975","21.6976220687436","27.1219129418798","18.3961844683565"
"Year 1 Jan 19 17:00","97.5","413.75","26.75","22.0503883246181","26.4913729143399","41.8672196308593"
"Year 1 Jan 19 18:00","47.75","93.75","26.475","22.3642535692243","25.2282535518187","61.7115559501466"
"Year 1 Jan 19 19:00","0","0","25.125","22.5961427145555","23.6934315287266","75.2316343286608"
"Year 1 Jan 19 20:00","0","0","23.35","22.7174104608808","22.605128150715","81.1139826123066"
