1,"eplusout.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Convection Heat Transfer Coefficient  (W/m2-K)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Nov 29 19:00","0","0","22.725","24.7138780814711","4.45909073036263","24.0181872994677","124.911641361536"
"Year 1 Nov 29 20:00","0","0","20.525","24.7009075875862","3.16004288437797","22.820239272148","119.600161661642"
"Year 1 Nov 29 21:00","0","0","18.95","24.5645394277963","2.42260344759804","21.7468628297073","105.265468620964"
"Year 1 Nov 29 22:00","0","0","18.15","24.3534179417477","2.34461932898293","21.0470874765201","84.4323454645037"
"Year 1 Nov 29 23:00","0","0","18","24.1004556961364","1.92588406588666","20.612701433422","60.5300402468769"
"Year 1 Nov 30 00:00","0","0","18.225","23.8340670664242","2.0502131750267","20.1310431291508","36.2769410354999"
"Year 1 Nov 30 01:00","0","0","18.375","23.568727751679","1.89704543420091","19.9239584387728","13.766553085251"
"Year 1 Nov 30 02:00","0","0","18.1","23.3101930558169","2.70985168937288","19.6123471470607","-5.92711128033956"
"Year 1 Nov 30 03:00","0","0","17.4","23.0624315544774","2.66137002463581","19.29595669719","-22.1755332299896"
"Year 1 Nov 30 04:00","0","0","16.525","22.8232049558238","3.70059004067948","18.5133549452284","-35.8056109890179"
"Year 1 Nov 30 05:00","0","0","15.325","22.5827537162744","2.75055119789062","17.7346462690406","-47.9386880606579"
"Year 1 Nov 30 06:00","0","0","15.525","22.3250785633443","2.08862092543208","17.4366082971274","-59.9663964071609"
"Year 1 Nov 30 07:00","0","0","17.05","22.064730783499","2.25514421783851","17.9418811902994","-74.5932254052436"
"Year 1 Nov 30 08:00","7.5","208.5","19.375","21.831056462339","4.60517480428654","19.0472112438081","-89.1478520603841"
"Year 1 Nov 30 09:00","28.5","889.75","22.175","21.662272669145","6.81415445926562","21.4988487551275","-100.016164282951"
"Year 1 Nov 30 10:00","24.75","1067.75","24.775","21.6057599721511","8.851736953173","23.6989688735792","-102.866010514097"
"Year 1 Nov 30 11:00","31.75","1089.75","26.9","21.6895105364081","9.9391392242455","25.8716580380426","-94.5884733583833"
"Year 1 Nov 30 12:00","63.5","1004","28.225","21.9080677111012","10.5254059755175","27.6234332569919","-75.3944182735962"
"Year 1 Nov 30 13:00","121","821","28.95","22.2340286530014","10.1832537897046","28.9574475463851","-46.8932187769966"
"Year 1 Nov 30 14:00","154.5","686.25","29.175","22.635091744487","10.2872910605088","29.615190928406","-13.6176053275351"
"Year 1 Nov 30 15:00","204","416.75","29.05","23.0726039220924","9.98390977262843","29.7701586078186","20.2469366925583"
"Year 1 Nov 30 16:00","167","270.5","28.475","23.5098756475613","10.357377021578","29.0386957942389","50.1654269778274"
"Year 1 Nov 30 17:00","90.5","65","27.325","23.8927586952428","10.1991056287644","27.7404156475333","76.560339617284"
"Year 1 Nov 30 18:00","16","14.5","25.5","24.1765975886574","9.32960383400223","25.645146915491","95.4759172303791"
"Year 1 Nov 30 19:00","0","0","23.2","24.3315514489549","7.69214420520709","23.8275614020424","104.262982695639"
"Year 1 Nov 30 20:00","0","0","20.8","24.3420522424654","5.90978735236537","22.3485719447813","101.99296672257"
"Year 1 Nov 30 21:00","0","0","18.85","24.225850571182","3.17577135596939","21.3233378790047","90.8813011996542"
"Year 1 Nov 30 22:00","0","0","17.575","24.0219120504418","2.09423183030788","20.5950768681961","72.9666310370838"
"Year 1 Nov 30 23:00","0","0","17.075","23.7719778171726","1.93073453931408","19.9360432903978","50.8786959310295"
"Year 1 Dec 01 00:00","0","0","16.925","23.5009160138775","2.71445508236097","19.4699976783617","27.8144499297212"
"Year 1 Dec 01 01:00","0","0","11.95","23.2141283109373","3.41541442317502","17.3254176065605","7.42883836827475"
"Year 1 Dec 01 02:00","0","0","9.325","22.8719570301106","3.50141917689149","15.4767540956305","-7.63476746322005"
"Year 1 Dec 01 03:00","0","0","8.1","22.4752439702974","3.76490014330753","14.3071752777161","-32.1316653932311"
"Year 1 Dec 01 04:00","0","0","7.425","22.015975053749","2.96903410577206","13.6163797757004","-59.1561427518629"
"Year 1 Dec 01 05:00","0","0","9.025","21.526862437767","2.20659176848589","13.6488450888656","-86.7127557311678"
"Year 1 Dec 01 06:00","0","0","10.275","21.0554903129806","1.98962690836191","13.9143605466088","-113.992593713879"
"Year 1 Dec 01 07:00","0","0","12","20.6367688764417","1.66996390222467","14.315552971504","-137.301219447679"
"Year 1 Dec 01 08:00","11","168","14.375","20.2898676152588","0.971362519541031","15.3127973118305","-156.061973658555"
"Year 1 Dec 01 09:00","51.75","687.25","17.325","20.0267241679418","4.44756483789351","17.8340985859409","-168.824639748531"
"Year 1 Dec 01 10:00","57.5","824.75","20.2","19.8860276158926","8.28355307551571","20.285002488635","-172.556428965149"
"Year 1 Dec 01 11:00","20.25","1069.5","22.775","19.8982440797272","10.3457003327619","22.1034350043485","-163.804369291952"
"Year 1 Dec 01 12:00","58.5","1008.5","24.45","20.0528667731593","10.7590769225231","24.1889746326493","-144.023828846974"
"Year 1 Dec 01 13:00","66.25","999.25","25.325","20.323113414952","10.9899685878731","25.2276485561814","-115.334517811235"
"Year 1 Dec 01 14:00","156.5","680","25.425","20.6705976522047","8.86294221791206","26.0391546330395","-81.0962614402738"
"Year 1 Dec 01 15:00","160","564.5","25.1","21.0537083962417","6.5831193698609","26.2639934782814","-45.6922568616452"
"Year 1 Dec 01 16:00","161.5","327.5","24.175","21.4367593966118","5.05935849827979","25.8496274325006","-12.9470633645079"
"Year 1 Dec 01 17:00","96.5","150","22.925","21.7825704021354","5.16749699917101","24.3312349035978","14.6924257794235"
"Year 1 Dec 01 18:00","11.5","4.5","21.1","22.0451453866425","4.84588532011544","21.978353796861","34.6489830854474"
"Year 1 Dec 01 19:00","0","0","19.175","22.1646127677398","4.84296563362599","20.5230483689326","45.9364354376398"
"Year 1 Dec 01 20:00","0","0","17.125","22.1381347182195","3.5959353598842","19.4827549759866","45.3053333740517"
"Year 1 Dec 01 21:00","0","0","15.55","22.0041648584272","2.84920038587762","18.3634600796769","35.9230416471406"
"Year 1 Dec 01 22:00","0","0","14.15","21.7978569256848","2.14702059051321","17.4848285379066","21.0416158380751"
"Year 1 Dec 01 23:00","0","0","13.2","21.5383055846482","2.061273179579","16.6995031211968","3.39871767951609"
"Year 1 Dec 02 00:00","0","0","12.175","21.2457242953862","2.09785686796297","15.8291008793546","-15.8105491742611"
"Year 1 Dec 02 01:00","0","0","11.3","20.927485880042","2.10890849052925","15.2243547256412","-34.846452607478"
"Year 1 Dec 02 02:00","0","0","10.275","20.5915214325321","2.1817183601785","14.4487149091026","-53.6004780339459"
"Year 1 Dec 02 03:00","0","0","9.625","20.2419011839236","2.43403358498432","13.638639566299","-70.9147487264742"
"Year 1 Dec 02 04:00","0","0","9.2","19.8799781181793","2.25054494081724","13.193073105085","-88.030394133724"
"Year 1 Dec 02 05:00","0","0","9.775","19.5177435587634","3.65635293093459","12.9598645170079","-106.109754333459"
"Year 1 Dec 02 06:00","0","0","10.075","19.1700074341984","3.17565897219615","13.0018558145465","-123.55472988548"
"Year 1 Dec 02 07:00","0","0","11.45","18.8463155767806","2.24531552125142","13.2570947020689","-138.088956356819"
"Year 1 Dec 02 08:00","18","91.25","13.775","18.5696197022044","1.79583172907077","14.2993415349204","-151.183734926035"
"Year 1 Dec 02 09:00","56","548.75","17.55","18.360108682414","4.31559167170986","17.2171790652697","-160.725124412505"
"Year 1 Dec 02 10:00","6","1100","21.3","18.2764328389491","8.11148680168312","19.6670352704071","-163.223051726773"
"Year 1 Dec 02 11:00","20.25","1056","24.75","18.3534230946859","10.1366397825863","22.3850561375179","-153.15740164197"
"Year 1 Dec 02 12:00","78.5","938.75","26.575","18.5919411643761","11.3954874900706","25.2008737174051","-131.36644507112"
"Year 1 Dec 02 13:00","80.75","948.5","27.425","18.9707672268674","11.5964734762859","26.3354257685302","-95.9133755464046"
"Year 1 Dec 02 14:00","119.5","797.25","27.15","19.4514224450605","10.2602307877605","26.779886026062","-53.6956141266795"
"Year 1 Dec 02 15:00","157.75","571.75","26.925","19.9601471258075","8.29103442879018","27.105956605811","-10.7432902983606"
"Year 1 Dec 02 16:00","170.5","294.5","26.075","20.4549285818651","5.29904571835826","26.6987159552139","26.5226157758914"
"Year 1 Dec 02 17:00","91.25","152.25","25.2","20.9038508895485","2.37955998869258","25.3227867091952","56.7757853017595"
"Year 1 Dec 02 18:00","1","0","23.275","21.253225097073","1.36220954215221","23.1525079917318","80.592872364656"
"Year 1 Dec 02 19:00","0","0","21.2","21.4590268394538","1.41420717063393","21.7288617566647","94.1521786669747"
"Year 1 Dec 02 20:00","0","0","18.675","21.5201303337418","1.75161710365526","20.5394592679344","95.9375339875617"
"Year 1 Dec 02 21:00","0","0","16.875","21.4591890566249","2.07295433624642","19.4540203567383","89.9320299536271"
"Year 1 Dec 02 22:00","0","0","15.3","21.3142690236578","2.07013348121683","18.3391870015868","77.0439331263844"
"Year 1 Dec 02 23:00","0","0","14.525","21.1077753478644","1.96332112156814","17.5246851637702","59.6935303957314"
"Year 1 Dec 03 00:00","0","0","13.425","20.8602028547446","2.03082197314189","16.733183219725","38.9061924188741"
"Year 1 Dec 03 01:00","0","0","12.65","20.5801342277236","2.01699461242967","15.8458677570578","18.4550891189437"
"Year 1 Dec 03 02:00","0","0","11.525","20.279062508231","2.0574682555083","14.9576612663108","-2.56358715676734"
"Year 1 Dec 03 03:00","0","0","10.9","19.9546413694202","2.84021800361925","14.3134117368624","-22.9271842615493"
"Year 1 Dec 03 04:00","0","0","10.125","19.6151515132337","3.80621652573767","13.6169442331135","-43.2981548546693"
"Year 1 Dec 03 05:00","0","0","10.275","19.2638414851797","4.98616904387848","12.9622561150728","-62.0275432872241"
"Year 1 Dec 03 06:00","0","0","11.15","18.9100123431093","5.64104796982965","12.8513999433305","-80.8345660669513"
"Year 1 Dec 03 07:00","0.25","0","13.2","18.5748448018427","4.30609636054084","13.4905590316092","-100.652843301367"
"Year 1 Dec 03 08:00","11.75","165.25","15.6","18.2876404675145","5.38950794088792","14.8888382914123","-118.571779691463"
"Year 1 Dec 03 09:00","47.75","701.25","18.825","18.0833387283366","5.20209829313023","17.8159286552045","-130.477332488468"
"Year 1 Dec 03 10:00","47","891.5","21.725","18.0182535265591","6.43564389759564","20.4510525679045","-133.038582296358"
"Year 1 Dec 03 11:00","18.5","1094.5","24.5","18.1221423879735","7.47995875337256","22.4197105892984","-121.985379501459"
"Year 1 Dec 03 12:00","42.5","1076.25","26.025","18.3793293523461","10.6497885381273","24.4600504344139","-99.9621042465645"
"Year 1 Dec 03 13:00","78.75","964.25","27.125","18.7459535692105","11.3714760281278","26.0489637054766","-67.6605284110657"
"Year 1 Dec 03 14:00","168.75","642","27.25","19.1952040130095","11.5455282089551","27.1871111728977","-30.7088251859664"
"Year 1 Dec 03 15:00","163.5","511.75","27.275","19.6919796602866","7.79349112945097","27.3916346610435","8.53687120960297"
"Year 1 Dec 03 16:00","176.25","157","26.4","20.1988158264187","4.40464858593126","27.0275828834013","44.3197532356318"
"Year 1 Dec 03 17:00","90","158.25","25.125","20.6637302836945","1.88001859303246","25.4553031251762","75.2246537705816"
"Year 1 Dec 03 18:00","0","0","22.775","21.0248147478077","2.76313257620479","22.980132889868","100.243102623867"
"Year 1 Dec 03 19:00","0","0","20.6","21.2315386824444","4.35659797395252","21.4471691538112","113.453863707029"
"Year 1 Dec 03 20:00","0","0","18.525","21.2832230367694","6.91314192483727","19.9084782497492","113.069963528177"
"Year 1 Dec 03 21:00","0","0","17.55","21.2066299776249","5.90635438331637","18.9515077064821","102.934818013464"
"Year 1 Dec 03 22:00","0","0","16.875","21.0434392332461","4.36597304742306","18.4639626603251","84.8168312647378"
"Year 1 Dec 03 23:00","0","0","16.475","20.8317271085525","2.05791890424902","18.2619127010981","64.3123720691949"
"Year 1 Dec 04 00:00","0","0","15.125","20.6051586089405","2.48067323580994","17.3152596767849","44.5703936103349"
"Year 1 Dec 04 01:00","0","0","13.575","20.3664305453804","3.51254238401042","16.0854581961541","27.5381676581503"
"Year 1 Dec 04 02:00","0","0","11.55","20.1001203617674","6.64730269643186","14.797192604188","9.87067292895459"
"Year 1 Dec 04 03:00","0","0","10.325","19.7891612289689","7.47387304834769","13.7749550040656","-8.95499793917134"
"Year 1 Dec 04 04:00","0","0","9.575","19.4398851393945","8.04671865765737","12.8269250312418","-30.6731007280384"
"Year 1 Dec 04 05:00","0","0","11.5","19.0627009556496","2.87007258678426","13.3364704367537","-53.3154901536783"
"Year 1 Dec 04 06:00","0","0","12.575","18.6966674647984","1.30065564021732","13.5377404621279","-76.206990538084"
"Year 1 Dec 04 07:00","0","0","14.05","18.3803626207272","0.868938257420455","13.9219518294473","-94.8075775479303"
"Year 1 Dec 04 08:00","7.25","207","16.375","18.1281174634949","1.66410333909817","15.0884871384236","-109.971544821235"
"Year 1 Dec 04 09:00","29","874.5","19.55","17.9551721412405","2.88590236971741","17.7546194859817","-120.379046216396"
"Year 1 Dec 04 10:00","22.25","1035.5","22.65","17.9072483837571","5.77152600154079","20.4117908590028","-122.760031974307"
"Year 1 Dec 04 11:00","4","1100","25.35","18.0182726219091","8.30477241832844","22.6321304240882","-113.331266941859"
"Year 1 Dec 04 12:00","44","1010","26.9","18.2786175298174","8.86700749264176","24.7399689056266","-91.5673408188661"
"Year 1 Dec 04 13:00","149.5","726.5","27.65","18.6540970927106","9.51168384082777","26.7084575325185","-59.1259077075336"
"Year 1 Dec 04 14:00","159.75","667.5","27.5","19.1234351786328","9.45099423246111","27.2130704344662","-20.5543523585447"
"Year 1 Dec 04 15:00","167","532.5","27.1","19.6407566534704","7.54968261717936","27.3153569509668","19.6674250509954"
"Year 1 Dec 04 16:00","173.25","272.5","26.1","20.1546675621156","5.93337548611802","26.7084204157715","54.2101406091371"
"Year 1 Dec 04 17:00","96.25","159","24.75","20.6035869996785","4.7540556142202","25.180796553058","85.4921026653102"
"Year 1 Dec 04 18:00","12.5","6","22.6","20.9433820795379","4.40368414053513","22.8861059288186","108.072290223095"
"Year 1 Dec 04 19:00","0","0","20.2","21.1342815329662","4.31016700806918","21.1493454549674","119.333618267713"
"Year 1 Dec 04 20:00","0","0","17.65","21.1690863961463","4.3069326119606","19.5178268864329","118.128860750576"
"Year 1 Dec 04 21:00","0","0","15.8","21.0694640309455","4.12125908728562","18.083922737593","107.47176841587"
"Year 1 Dec 04 22:00","0","0","14.5","20.8688835615163","3.14234657624298","17.2283018022706","88.7292160455171"
"Year 1 Dec 04 23:00","0","0","14.05","20.6030431133142","2.4347118997187","16.6853759274782","65.0813502772031"
"Year 1 Dec 05 00:00","0","0","13.7","20.3111967173359","2.9262755406415","15.9574392338215","39.5797774074085"
"Year 1 Dec 05 01:00","0","0","13.6","20.0080048953487","4.59757878146885","15.4470295077044","15.6381329701906"
"Year 1 Dec 05 02:00","0","0","13.15","19.7010520997751","5.29827681807971","15.0077173047309","-6.87400267847394"
"Year 1 Dec 05 03:00","0","0","12.775","19.3946693979522","4.84393500732036","14.5056989421845","-26.6071784712964"
"Year 1 Dec 05 04:00","0","0","12.25","19.0930990148754","3.61674509648515","14.2051973536434","-44.2535416231944"
"Year 1 Dec 05 05:00","0","0","10.975","18.7941725589337","2.15599934321664","13.8494512927478","-59.0553430408157"
"Year 1 Dec 05 06:00","0","0","11.5","18.5064642234502","1.70313934919086","13.6794513106606","-72.6283206508695"
"Year 1 Dec 05 07:00","1.5","0.5","13.825","18.2444803947497","1.07203501755313","14.0893393945069","-87.3634524470744"
"Year 1 Dec 05 08:00","15.5","163.75","16.675","18.0231214387356","1.694912683878","15.2093447525626","-101.47641179347"
"Year 1 Dec 05 09:00","35.5","761.75","20.025","17.8685714166175","2.6925496480073","18.0110890306489","-111.732626569938"
"Year 1 Dec 05 10:00","15.25","1095.25","22.7","17.8335193441634","4.16528198412212","20.1942849986562","-114.143797438717"
"Year 1 Dec 05 11:00","43.5","1040.25","24.875","17.9456962720756","6.07582571407734","22.7630826549252","-104.087972958044"
"Year 1 Dec 05 12:00","77.25","937.75","25.925","18.2000666217199","6.92032812972911","24.6822215156167","-82.4352688619515"
"Year 1 Dec 05 13:00","80.5","946.75","26.55","18.5709924459101","7.37844951744181","25.7166832645528","-50.0455157022639"
"Year 1 Dec 05 14:00","125.75","774.5","26.625","19.0182638279229","6.94674961695383","26.3951297218656","-13.9676711250503"
"Year 1 Dec 05 15:00","130","678","26.825","19.4933415723599","6.59689857829004","26.7227554697258","21.8007112863188"
"Year 1 Dec 05 16:00","121.25","537","26.3","19.9653440235607","5.83442676829402","26.3719770153283","52.7335184682005"
"Year 1 Dec 05 17:00","86.25","309.25","25.275","20.3913748643949","5.40763356662023","25.1278764236072","80.6315523615138"
"Year 1 Dec 05 18:00","16.5","15.5","23.05","20.7266982919328","4.50277141498577","22.7956606531477","102.493592739093"
"Year 1 Dec 05 19:00","0","0","20.45","20.9250162036339","3.92345487634838","21.0424131718802","114.68335152875"
"Year 1 Dec 05 20:00","0","0","17.7","20.9695474025004","3.32501598907919","19.5290850559416","114.766328071337"
"Year 1 Dec 05 21:00","0","0","15.95","20.8810934641793","3.30821656621972","18.3358901089353","105.423288891935"
"Year 1 Dec 05 22:00","0","0","14.775","20.6993965848996","3.77346344053145","17.2923803352704","87.9167126401962"
"Year 1 Dec 05 23:00","0","0","14.425","20.4556128058418","3.77760813818691","16.6731027711279","65.9418636976691"
"Year 1 Dec 06 00:00","0","0","13.8","20.1796283600864","2.84421350163112","16.1496188328382","41.5599416951515"
